_ - board_id,_ - comment_id,_ - board_title,_ - comment_body,_ - discussion_id,_ - comment_user_id,_ - discussion_title,subject_id,_ - board_description,_ - comment_focus_type,_ - comment_user_login,_ - comment_created_at
4025,3241649,Notes,I think I was screwed up.  I assumed I was recording perch data and didn't read directions until a later card.  This is perch.  Sorry,1988583,2271829,Subject 59962874,59962874,General comment threads about individual subjects,Subject,jealofs,2021-05-11T20:19:31.837Z
4025,3241801,Notes,I screwed up and recorded perch not bluegill,1988667,2271829,Subject 59962944,59962944,General comment threads about individual subjects,Subject,jealofs,2021-05-11T20:56:43.695Z
4025,3241806,Notes,I screwed up and recorded perch not bluegill,1988670,2271829,Subject 59963101,59963101,General comment threads about individual subjects,Subject,jealofs,2021-05-11T20:57:56.465Z
4025,3241814,Notes,I screwed up and recorded perch not bluegill,1988674,2271829,Subject 59963825,59963825,General comment threads about individual subjects,Subject,jealofs,2021-05-11T20:59:25.612Z
4025,3241856,Notes,#mm,1977020,2271829,Subject 59962850,59962850,General comment threads about individual subjects,Subject,jealofs,2021-05-11T21:19:39.370Z
4025,3242084,Notes,"The card is cut off at the end for the ""Point of Examination"" field. My guess is that it is Eye, but I am not sure.",1988818,2288992,Subject 58750544,58750544,General comment threads about individual subjects,Subject,drjessswitz,2021-05-11T23:37:41.407Z
4025,3242238,Notes,"The card is cut off at the end of the ""Point of Examination"" field, I believe it is ""lake"" at the end however, I can definitely be wrong on this guess.",1988889,2288992,Subject 58751650,58751650,General comment threads about individual subjects,Subject,drjessswitz,2021-05-12T02:12:53.583Z
4025,3242341,Notes,"Subject is incomplete, appears to be the back or continuation of a different card.",1988953,2305978,Subject 58642822,58642822,General comment threads about individual subjects,Subject,bzilliox,2021-05-12T03:57:02.970Z
4025,3242532,Notes,As above - it appears that perhaps this is a hybrid of two species. ,1979303,1953378,Subject 59963268,59963268,General comment threads about individual subjects,Subject,skippygonzalez,2021-05-12T06:56:31.036Z
4025,3242704,Notes,#blank No length range data. Bluegill Row 1 range data erased.,1989163,1325481,Subject 59688016,59688016,General comment threads about individual subjects,Subject,toby_dog,2021-05-12T08:45:44.153Z
4025,3243064,Notes,"#differentcards Bluegill data entered but the two faces of the card appear to be from different cards, 1968 & 1988.",1989345,2017299,Subject 59962852,59962852,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-12T11:55:13.758Z
4025,3243094,Notes,"#differentcards Bluegill data entered but the two faces appear to be from different cards, 1961 & 1985.",1989359,2017299,Subject 59962871,59962871,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-12T12:10:29.081Z
4025,3243115,Notes,Thanks for letting us know!,1989359,1484814,Subject 59962871,59962871,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:24:49.839Z
4025,3243117,Notes,Thanks for letting us know!,1989345,1484814,Subject 59962852,59962852,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:25:07.493Z
4025,3243119,Notes,Thanks for letting us know!,1989163,1484814,Subject 59688016,59688016,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:25:31.926Z
4025,3243120,Notes,@kmalofs is this the case?,1979303,1484814,Subject 59963268,59963268,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:25:51.155Z
4025,3243123,Notes,Thanks for letting us know! We'll look at the original card and see if we can find the front. ,1988953,1484814,Subject 58642822,58642822,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:26:10.028Z
4025,3243126,Notes,"Thanks for letting us know! We'll look at the original card and see if we can tell what word it is. It looks like the ""S"" for the TRS values is also cut off. ",1988889,1484814,Subject 58751650,58751650,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:26:59.524Z
4025,3243128,Notes,"I think you're right: https://peakery.com/alligator-eye-michigan/

Thanks for all your help!",1988818,1484814,Subject 58750544,58750544,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:27:48.468Z
4025,3243132,Notes,"It's ok! It'll show up as different values from the other three people who transcribe the card, so we'll be able to tell and ""throw them out"" when we do our final cleaning/analysis. ",1988674,1484814,Subject 59963825,59963825,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:28:41.371Z
4025,3243133,Notes,"It's ok! It'll show up as different values from the other three people who transcribe the card, so we'll be able to tell and ""throw them out"" when we do our final cleaning/analysis. ",1988670,1484814,Subject 59963101,59963101,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:28:47.162Z
4025,3243148,Notes,"This is a typo, right @kmalofs?",1986456,1484814,Subject 58753154,58753154,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:38:38.050Z
4025,3243153,Notes,"It's sometimes hard to tell where they are on these old Summary cards. This is handwritten in pencil beneath ""Division of Fisheries."" Other times there's just a township name (like ""Clearwater"" in this card's case). Thanks for your help!",1986651,1484814,Subject 58643118,58643118,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:39:47.327Z
4025,3243155,Notes,Thanks for letting us know!,1987784,1484814,Subject 59962870,59962870,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:40:10.112Z
4025,3243157,Notes,"I'm not sure what workflow you had selected, but the Perch workflow was completed over the weekend, so I think you'd be working on Bluegill now. Regardless, we'll be able to see any ""wrong"" entries as outliers in the data compared to the other three people who transcribe the card, so no worries!",1988577,1484814,Subject 59963559,59963559,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:41:11.098Z
4025,3243158,Notes,It's ok! ,1988583,1484814,Subject 59962874,59962874,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:41:35.841Z
4025,3243159,Notes,It's ok!,1988667,1484814,Subject 59962944,59962944,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:41:42.058Z
4025,3243161,Notes,Thanks for letting us know!,1946111,1484814,Subject 58642741,58642741,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:42:25.458Z
4025,3243163,Notes,Good catch!,1963846,1484814,Subject 58755272,58755272,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:43:05.909Z
4025,3243165,Notes,"I can't make it out, either. Once we have an initial list of names on the cards we'll be able to check it. Your best guess is great at this point. Thanks!",1985821,1484814,Subject 58688091,58688091,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:43:53.278Z
4025,3243166,Notes,@kmalofs are these in inches or something else?,1985744,1484814,Subject 59964512,59964512,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:44:13.056Z
4025,3243167,Notes,Thanks for letting us know!,1937838,1484814,Subject 58746158,58746158,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:45:05.305Z
4025,3243169,Notes,"Haha, perhaps they were too big to this person's mind? @kmalofs what do you think?",1985405,1484814,Subject 59688144,59688144,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:45:55.666Z
4025,3243170,Notes,Thanks for letting us know!,1985352,1484814,Subject 58753913,58753913,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:46:05.032Z
4025,3243172,Notes,"No worries! There's not really a way to do that easily, anyway. Thanks for your help!",1984898,1484814,Subject 58752207,58752207,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:46:36.498Z
4025,3243173,Notes,Thanks for letting us know!,1984379,1484814,Subject 59962789,59962789,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:47:22.462Z
4025,3243174,Notes,Thanks for letting us know!,1984350,1484814,Subject 58746526,58746526,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:47:41.627Z
4025,3243176,Notes,Thanks for letting us know!,1984347,1484814,Subject 59962865,59962865,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:47:56.054Z
4025,3243178,Notes,"Great, thank you!",1981159,1484814,Subject 58754797,58754797,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:49:10.064Z
4025,3243179,Notes,Thanks for letting us know!,1982297,1484814,Subject 58642457,58642457,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:49:40.251Z
4025,3243182,Notes,Thanks for letting us know!,1982815,1484814,Subject 59962855,59962855,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:50:01.842Z
4025,3243183,Notes,These also might be different cards. We'll check and make sure. Thanks!,1982865,1484814,Subject 59964058,59964058,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:50:19.765Z
4025,3243186,Notes,"Given that there are only a relative handful of cards from the 19th century, you can assume it's from the 20th century if you see a two-digit year format. Thanks!",1980696,1484814,Subject 58746040,58746040,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:51:45.951Z
4025,3243188,Notes,"Welcome! We just need ""Collected By"" or any of the variations listed on the task text. You can ignore the other values like that on the Growth cards. Thanks!",1980200,1484814,Subject 58754462,58754462,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:52:33.230Z
4025,3243189,Notes,@kmalofs what do you think?,1979961,1484814,Subject 58746383,58746383,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:52:43.162Z
4025,3243190,Notes,"D-12 is correct, no need to add Gordon. Thanks!",1979176,1484814,Subject 58746128,58746128,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:53:05.877Z
4025,3243191,Notes,@kmalofs what do you think?,1979175,1484814,Subject 59963926,59963926,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:53:17.164Z
4025,3243193,Notes,@kmalofs what would you suggest here?,1978952,1484814,Subject 59962711,59962711,General comment threads about individual subjects,Subject,jmschell,2021-05-12T12:53:32.688Z
4025,3243267,Notes,"#differentcards Bluegill data entered but the two faces of the card appear to be from different cards, 1963 & 1984.",1989417,2017299,Subject 59962844,59962844,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-12T13:26:38.746Z
4025,3243387,Notes,#mismatch front and back are of different cards,1989464,1325481,Subject 59962863,59962863,General comment threads about individual subjects,Subject,toby_dog,2021-05-12T14:21:17.268Z
4025,3243769,Notes,I think I have a type on visability.,1989657,2272550,Subject 58748953,58748953,General comment threads about individual subjects,Subject,marianenelson,2021-05-12T16:39:11.308Z
4025,3244214,Notes,Front and back of this card are not the same.  Front is from 1990.  Back from 1964 ,1989885,2271829,Subject 59962857,59962857,General comment threads about individual subjects,Subject,jealofs,2021-05-12T20:01:04.244Z
4025,3244717,Notes,"Fish species names are not fully written out and instead use unknown abbreviations. ""BLG"" has been transcribed under the assumption that it means to describe data for Bluegill.",1990156,2089201,Subject 59963824,59963824,General comment threads about individual subjects,Subject,haleysmith744,2021-05-12T23:46:35.528Z
4025,3244724,Notes,The back half of this card was copied upside-down.,1990159,2089201,Subject 59962644,59962644,General comment threads about individual subjects,Subject,haleysmith744,2021-05-12T23:54:34.585Z
4025,3244745,Notes,There are two sets of Bluegills on this card. Some on the front and also some on the back. There is overlap between their Age Groups.,1990171,2089201,Subject 59964023,59964023,General comment threads about individual subjects,Subject,haleysmith744,2021-05-13T00:23:56.280Z
4025,3244831,Notes,The final digit of the year is missing and the back side may also be missing.,1990237,2305978,Subject 58642773,58642773,General comment threads about individual subjects,Subject,bzilliox,2021-05-13T01:42:08.835Z
4025,3245346,Notes,"Not the entire card has been scanned, impossible to transcribe time and Field No. ",1990556,2025123,Subject 58642474,58642474,General comment threads about individual subjects,Subject,Zeddzo,2021-05-13T09:11:25.536Z
4025,3245378,Notes,"No Day given in Date of Survey, just Month and Year.",1990578,643541,Subject 59070682,59070682,General comment threads about individual subjects,Subject,reestit,2021-05-13T09:24:45.487Z
4025,3245640,Notes,Front and back of this card are from different years.,1990697,2271829,Subject 59962872,59962872,General comment threads about individual subjects,Subject,jealofs,2021-05-13T11:55:59.782Z
4025,3245691,Notes,"Scanned sideways (no problem for transcribing because you can flip the cards, but perhaps you'd like to know).",1990717,2025123,Subject 59964179,59964179,General comment threads about individual subjects,Subject,Zeddzo,2021-05-13T12:27:56.042Z
4025,3245699,Notes,#centimeters ,1990718,2025123,Subject 59963549,59963549,General comment threads about individual subjects,Subject,Zeddzo,2021-05-13T12:31:10.739Z
4025,3245706,Notes,"Species unclear, not transcribed",1966745,2025123,Subject 59964035,59964035,General comment threads about individual subjects,Subject,Zeddzo,2021-05-13T12:36:51.091Z
4025,3245733,Notes,#millimetres ,1990733,2017299,Subject 59963721,59963721,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-13T12:57:58.909Z
4025,3246027,Notes,"#differentcards Bluegill data entered but the two faces of the card, despite one being blank, are from different years, 1962 & 1977.",1990907,2017299,Subject 59962840,59962840,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-13T15:02:54.625Z
4025,3246362,Notes,"Yes, and based on the -1.0 in the growth index column, I believe the 8.7 mean should be 7.7",1979961,1909927,Subject 58746383,58746383,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:10:04.364Z
4025,3246366,Notes,You did the right thing. We aren't including the hybrids for now. Thank you!,1978952,1909927,Subject 59962711,59962711,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:10:56.781Z
4025,3246368,Notes,"Yes, it seems like the number is incorrect. Should be 1.",1979175,1909927,Subject 59963926,59963926,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:12:10.882Z
4025,3246379,Notes,Funny. They are all > state average by inches. Seems like there may have been an error in aging.,1985405,1909927,Subject 59688144,59688144,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:14:27.499Z
4025,3246383,Notes,"Yes, sunfish often hybridize, but we aren't yet interested in the hybrids.",1979303,1909927,Subject 59963268,59963268,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:15:42.456Z
4025,3246386,Notes,maybe month and day are reversed?,1986456,1909927,Subject 58753154,58753154,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:16:38.724Z
4025,3246393,Notes,I think these are cm.,1985744,1909927,Subject 59964512,59964512,General comment threads about individual subjects,Subject,kmalofs,2021-05-13T17:19:11.037Z
4025,3246444,Notes,Probably....should be 7/7/62,1986456,2272550,Subject 58753154,58753154,General comment threads about individual subjects,Subject,marianenelson,2021-05-13T17:34:21.250Z
4025,3246486,Notes,"add Field No, 615.....computer went crazy",1991174,2272550,Subject 59105662,59105662,General comment threads about individual subjects,Subject,marianenelson,2021-05-13T17:44:58.224Z
4025,3246523,Notes,No worries! ,1991174,1484814,Subject 59105662,59105662,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:57:09.145Z
4025,3246524,Notes,Thanks for letting us know!,1990907,1484814,Subject 59962840,59962840,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:57:40.187Z
4025,3246526,Notes,"Thanks for letting us know! Thought we caught all of these, but this one must have slipped through. ",1990717,1484814,Subject 59964179,59964179,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:58:12.570Z
4025,3246528,Notes,Thanks for letting us know!,1990697,1484814,Subject 59962872,59962872,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:58:26.661Z
4025,3246530,Notes,Thanks for pointing this out! Not all cards have a the full MM/DD/YYYY format.,1990578,1484814,Subject 59070682,59070682,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:59:02.824Z
4025,3246531,Notes,Thanks for letting us know! We'll look at the original card. ,1990556,1484814,Subject 58642474,58642474,General comment threads about individual subjects,Subject,jmschell,2021-05-13T17:59:16.045Z
4025,3246536,Notes,Thanks! We'll look at the original card to see if we can determine the year.,1990237,1484814,Subject 58642773,58642773,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:00:48.646Z
4025,3246538,Notes,"Thanks for pointing this out! This pops up a few times, so we'll make sure to take a look at this card when we're aggregating/organizing the data. ",1990171,1484814,Subject 59964023,59964023,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:01:58.255Z
4025,3246539,Notes,Thanks for letting us know!,1990159,1484814,Subject 59962644,59962644,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:02:12.902Z
4025,3246542,Notes,"Yes, that's correct! Thanks. You'll also see ""YEP"" for Yellow Perch.",1990156,1484814,Subject 59963824,59963824,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:02:44.477Z
4025,3246546,Notes,Thanks for letting us know!,1989885,1484814,Subject 59962857,59962857,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:03:34.471Z
4025,3246601,Notes,"Yes, I believe that's the case. ",1989657,1484814,Subject 58748953,58748953,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:20:37.961Z
4025,3246604,Notes,Thanks for letting us know!,1989464,1484814,Subject 59962863,59962863,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:21:55.020Z
4025,3246605,Notes,Thanks for letting us know!,1989417,1484814,Subject 59962844,59962844,General comment threads about individual subjects,Subject,jmschell,2021-05-13T18:22:08.748Z
4025,3246899,Notes,data recorded for two separate age group V bluegills.  note says data was from different times,1991373,2271829,Subject 59963362,59963362,General comment threads about individual subjects,Subject,jealofs,2021-05-13T20:19:38.600Z
4025,3246941,Notes,#cutoff  collection date year,1991398,1325481,Subject 58746428,58746428,General comment threads about individual subjects,Subject,toby_dog,2021-05-13T20:39:10.725Z
4025,3246981,Notes,"I am not 100% on the spelling of the start of second line of text for the Point of Examination field. If anyone can verify it, or has a better guess, that would be helpful. Thanks!",1991419,2288992,Subject 58748974,58748974,General comment threads about individual subjects,Subject,drjessswitz,2021-05-13T20:49:40.533Z
4025,3246994,Notes,The bottom of the card is cut off so I was not able to get the rest of the Field No. values.,1991425,2288992,Subject 58642525,58642525,General comment threads about individual subjects,Subject,drjessswitz,2021-05-13T20:55:04.508Z
4025,3247153,Notes,Pretty sure it reads: *( Dr. French's buildings.*  It is possible the good doctor's name is Frenche vice French.,1991419,1851320,Subject 58748974,58748974,General comment threads about individual subjects,Subject,BarrowTH,2021-05-13T22:17:47.860Z
4025,3247449,Notes,"For the ones that say ""Do not type, but file"" should we still transcribe it? Or should we leave everything blank and go onto the next card. ",1991650,2309931,Subject 59105543,59105543,General comment threads about individual subjects,Subject,httruong,2021-05-14T02:30:17.237Z
4025,3247811,Notes,No rear of card,1991823,1325481,Subject 58643165,58643165,General comment threads about individual subjects,Subject,toby_dog,2021-05-14T07:17:07.434Z
4025,3248013,Notes,"There is an obvious #typo in Bluegill age group VII. The first number is probably 7.1, but I have transcibed it as is (17.1). ",1991941,2025123,Subject 59688051,59688051,General comment threads about individual subjects,Subject,Zeddzo,2021-05-14T09:13:21.889Z
4025,3248019,Notes,Transcribed the numbers on the scrap of paper (seems to me to be Bluegill data),1991946,2025123,Subject 59964033,59964033,General comment threads about individual subjects,Subject,Zeddzo,2021-05-14T09:17:34.848Z
4025,3248039,Notes,"#mismatch ? There is mention of Bluegill in the Analysis, but the back of the card shows more Walleye. Seems to me there might be a mismatch between the back/front of the card? ",1991953,2025123,Subject 59962864,59962864,General comment threads about individual subjects,Subject,Zeddzo,2021-05-14T09:27:51.054Z
4025,3248133,Notes,Unsure of first name of collector as is signed - best effort made.,1991997,643541,Subject 58687703,58687703,General comment threads about individual subjects,Subject,reestit,2021-05-14T10:32:09.932Z
4025,3248172,Notes,#differentcards Bluegill data entered but information appears on both sides of the card for this species. Presumably different cards.,1992018,2017299,Subject 59963009,59963009,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T10:55:59.969Z
4025,3248178,Notes,#millimetres ,1992021,2017299,Subject 59963112,59963112,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T10:58:30.936Z
4025,3248188,Notes,"Very little data, no reverse side of card available",1992025,2002458,Subject 58643150,58643150,General comment threads about individual subjects,Subject,Boysie,2021-05-14T11:03:52.552Z
4025,3248204,Notes,"#typo  Bluegill age 3 length range 2.8-411, transcribed as 2.8-4.1",1992036,1325481,Subject 59687812,59687812,General comment threads about individual subjects,Subject,toby_dog,2021-05-14T11:11:15.518Z
4025,3248560,Notes,#millimetres ,1992233,2017299,Subject 59962821,59962821,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T13:50:21.266Z
4025,3248616,Notes,#bluegill age group not specified. Selected 0.,1992259,2017299,Subject 59687825,59687825,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T14:07:47.332Z
4025,3248664,Notes,#differentcards There is information for Bluegills on both images which are from very different years.  I have not captured the information.,1992284,2017299,Subject 59962787,59962787,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T14:25:00.118Z
4025,3248683,Notes,#bluegill information is split between two categories. Captured as shown.,1992292,2017299,Subject 59688188,59688188,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T14:29:40.238Z
4025,3248797,Notes,"#differentcards Bluegill information entered but the two images, appreciating one is blank, are from different cards.",1992345,2017299,Subject 59962862,59962862,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-14T15:14:59.600Z
4025,3248988,Notes,"It looks like ""Florin"" to me, FWIW. :)
",1991997,1851320,Subject 58687703,58687703,General comment threads about individual subjects,Subject,BarrowTH,2021-05-14T16:07:53.577Z
4025,3249686,Notes,bluegill - age group III - mean length is 1.3 which is significantly smaller than any of the fish in that age group.  I'm guessing its a typo but you should check,1992782,2271829,Subject 59962465,59962465,General comment threads about individual subjects,Subject,jealofs,2021-05-14T21:08:21.750Z
4025,3249717,Notes,bluegill - age group IV - mean length greater than range.  Is this possible?,1992799,2271829,Subject 59962997,59962997,General comment threads about individual subjects,Subject,jealofs,2021-05-14T21:16:35.500Z
4025,3249748,Notes,Front and back of this card don't go together.  Front is from 1980.  Back from1965,1992814,2271829,Subject 59962790,59962790,General comment threads about individual subjects,Subject,jealofs,2021-05-14T21:27:27.597Z
4025,3249777,Notes,#cm,1990718,2271829,Subject 59963549,59963549,General comment threads about individual subjects,Subject,jealofs,2021-05-14T21:39:23.682Z
4025,3249797,Notes,bluegill age group I - mean length is greater than range,1992843,2271829,Subject 59964213,59964213,General comment threads about individual subjects,Subject,jealofs,2021-05-14T21:48:41.568Z
4025,3249862,Notes,"For the Point of examination, I think it reads ""East of outlet of South arm"" but ""South""doesn't actually have enough letters - probably done in haste.
Also, I used the corrections in red rather than the pencilled numbers in Point of examination and Field No.",1992878,1524758,Subject 58748635,58748635,General comment threads about individual subjects,Subject,hoskinml,2021-05-14T22:30:00.102Z
4025,3250783,Notes,"#differentcards Bluegill information entered but the two images, appreciating one is blank, are from different years, 1965 & 1980.",1992814,2017299,Subject 59962790,59962790,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-15T11:10:27.155Z
4025,3250979,Notes,#question: Not sure on how to transcribe the sign in the first sentence? ,1993521,2025123,Subject 58752547,58752547,General comment threads about individual subjects,Subject,Zeddzo,2021-05-15T12:28:14.523Z
4025,3251399,Notes,"That is the symbol standing for ""perpendicular"".",1993521,1851320,Subject 58752547,58752547,General comment threads about individual subjects,Subject,BarrowTH,2021-05-15T15:10:58.630Z
4025,3251820,Notes,"The card show ""1 gillnet"" but ""125' each"" - perhaps that should have been ""reach""?",1993984,1524758,Subject 58752077,58752077,General comment threads about individual subjects,Subject,hoskinml,2021-05-15T17:47:56.457Z
4025,3251886,Notes,#error  Age group 4 and age group 7 both have length (4.7”). Groups 5 &6 are larger.,1994021,1325481,Subject 59963890,59963890,General comment threads about individual subjects,Subject,toby_dog,2021-05-15T18:27:11.588Z
4025,3252523,Notes,The card is cut off so I could not see the value in the Field No.,1994383,2288992,Subject 58642517,58642517,General comment threads about individual subjects,Subject,drjessswitz,2021-05-16T01:27:35.923Z
4025,3253094,Notes,#oops Apologies but inadvertently pressed 'done' button before entering all information. I know the card will be seen by others.,1953466,2017299,Subject 59963581,59963581,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-16T11:50:19.014Z
4025,3253110,Notes,not sure about number on bluegill age group 5 - I think they meant 13 and not 113 but,1994755,2271829,Subject 59687946,59687946,General comment threads about individual subjects,Subject,jealofs,2021-05-16T12:06:23.732Z
4025,3253112,Notes,#mm,1980989,2271829,Subject 59962442,59962442,General comment threads about individual subjects,Subject,jealofs,2021-05-16T12:07:01.632Z
4025,3253227,Notes,"But how do we transcibe it? Do we write out the word, or add [symbol] or?
",1993521,2025123,Subject 58752547,58752547,General comment threads about individual subjects,Subject,Zeddzo,2021-05-16T13:23:37.928Z
4025,3253263,Notes,"Part of description behind 'Point of examination' has been crossed out. I didn't transcribe this, is that the correct thing to do? ",1994864,2025123,Subject 59105512,59105512,General comment threads about individual subjects,Subject,Zeddzo,2021-05-16T13:46:10.448Z
4025,3253966,Notes,Apparently this is not common so here is the [requested action](https://www.zooniverse.org/projects/jmschell/angling-for-data-on-michigan-fishes/talk/4026/1905928?comment=3102764).,1994864,1851320,Subject 59105512,59105512,General comment threads about individual subjects,Subject,BarrowTH,2021-05-16T18:31:09.204Z
4025,3254001,Notes,"Although this has come up a few time before, there hasn't been a clear answer on how to transcribe.  Based on my experience with other projects that have had similar issues, I would transcribe it as **[perpendicular]**.  Perhaps @jmschell or @kmalofs can provide a better answer. ",1993521,1851320,Subject 58752547,58752547,General comment threads about individual subjects,Subject,BarrowTH,2021-05-16T18:43:00.931Z
4025,3254103,Notes,The card says the mesh is 1 1/2 ' but I'm pretty sure it meant inches.,1995376,1524758,Subject 58753349,58753349,General comment threads about individual subjects,Subject,hoskinml,2021-05-16T19:18:44.260Z
4025,3254185,Notes,Numbers very hard to read.  Some are my best guess.  Should be checked against original,1995427,2271829,Subject 59964542,59964542,General comment threads about individual subjects,Subject,jealofs,2021-05-16T19:48:50.792Z
4025,3254327,Notes,This numbers look big to be inches,1985744,2271829,Subject 59964512,59964512,General comment threads about individual subjects,Subject,jealofs,2021-05-16T20:40:00.382Z
4025,3255387,Notes,#bluegill information on both sides of card. Entered as shown.,1996160,2017299,Subject 59963018,59963018,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T10:14:14.041Z
4025,3255448,Notes,#millimetres ,1996192,2017299,Subject 59963790,59963790,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T10:40:46.723Z
4025,3255476,Notes,#bluegill information on both sides of card. Entered as seen.,1996204,2017299,Subject 59964030,59964030,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T10:48:41.438Z
4025,3255489,Notes,"#differentcards Bluegill information entered but the two images are from different cards, 1969 & 1989.",1996211,2017299,Subject 59962853,59962853,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T10:53:45.496Z
4025,3255518,Notes,#bluegill information split between two dates.  Entered as shown. ,1996225,2017299,Subject 59962887,59962887,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T11:04:21.954Z
4025,3255533,Notes,"#differentcards Bluegill information entered but the two images are from different cards, 1986 & 1991.",1996229,2017299,Subject 59962837,59962837,General comment threads about individual subjects,Subject,brookerjarvis,2021-05-17T11:12:03.138Z
4025,3255573,Notes,Thanks for pointing this out!,1996229,1484814,Subject 59962837,59962837,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:34:59.440Z
4025,3255574,Notes,Thanks for letting us know!,1996211,1484814,Subject 59962853,59962853,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:35:24.209Z
4025,3255577,Notes,We'll do that. Best guess is perfect. Thanks!,1995427,1484814,Subject 59964542,59964542,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:36:02.005Z
4025,3255578,Notes,@kmalofs what do you think?,1995376,1484814,Subject 58753349,58753349,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:36:16.634Z
4025,3255580,Notes,That works for us! Thanks for the attention to detail. ,1993521,1484814,Subject 58752547,58752547,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:36:38.688Z
4025,3255584,Notes,@kmalofs what do you think?,1994755,1484814,Subject 59687946,59687946,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:37:49.226Z
4025,3255585,Notes,"No worries! You're right, we'll see the other data from the other transcribers. ",1953466,1484814,Subject 59963581,59963581,General comment threads about individual subjects,Subject,jmschell,2021-05-17T11:38:10.135Z
