subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,dam_effect_fish,dam_outlet,URL_front,URL_back,column_name
63265137,T27,"[['none', 'None', 'none', 'none']]",4,3,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NITA_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NITA_SUMM_0001_2.jpeg,Dam effect on fish movements
63265142,T25,"[['---', '---']]",2,2,---,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0003_2.jpeg,Dam in outlet
63265142,T27,"[['---', '---']]",2,2,---,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_NONAMES_SUMM_0003_2.jpeg,Dam effect on fish movements
63265146,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_REDJACK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_REDJACK_SUMM_0001_2.jpeg,Dam in outlet
63265147,T27,"[['not', 'not', 'not', 'not'], ['passable', 'passable', 'passable', 'passable'], ['for', 'for', 'for', 'for'], ['fish', 'fish', 'fish', 'fish']]",4,4,not passable for fish,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_ROUND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_ROUND_SUMM_0001_2.jpeg,Dam effect on fish movements
63265152,T25,"[['Old', 'Old', 'Old', 'Old'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam']]",4,4,old beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SAUL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SAUL_SUMM_0001_2.jpeg,Dam in outlet
63265152,T27,"[['None', 'None', 'None', 'None']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SAUL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SAUL_SUMM_0001_2.jpeg,Dam effect on fish movements
63265153,T25,"[['None', 'None', 'None', 'None', 'None']]",5,5,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_ROUNDLITTLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_ROUNDLITTLE_SUMM_0001_2.jpeg,Dam in outlet
63265161,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SNIPE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SNIPE_SUMM_0001_2.jpeg,Dam in outlet
63265162,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SIXTEENMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_SIXTEENMILE_SUMM_0001_2.jpeg,Dam in outlet
63265163,T25,"[['yes;', '', '', ''], ['Gully', 'Gully', 'Gully', 'Gully'], ['dug', 'dug', 'dug', 'dug'], ['by', 'by', 'by', 'by'], ['Chaffee', 'Chaffee', 'Chaffee', 'Chaffee']]",4,3.4,yes; gully dug by chaffee,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TEMPLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TEMPLE_SUMM_0001_2.jpeg,Dam in outlet
63265163,T27,"[['fish', 'Fish', 'Fish', 'Fish'], ['can', 'can', 'can', 'can'], ['go', 'go', 'go', 'go'], ['from', 'from', 'for', 'from'], ['Tie', 'Tie', 'Tie', 'Tie'], ['to', 'to', 'to', 'to'], ['Temple', 'Temple', 'Temple', 'Temple'], ['in', 'in', 'in', 'in'], ['', 'the', 'the', 'the'], ['spring', 'spring', 'spring', 'spring.']]",4,3.6,fish can go from tie to temple in the spring,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TEMPLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TEMPLE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265166,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TIE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TIE_SUMM_0001_2.jpeg,Dam in outlet
63265168,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_2.jpeg,Dam in outlet
63265168,T27,"[['None', 'None']]",2,2,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_TRIANGLE_SUMM_0002_2.jpeg,Dam effect on fish movements
63265173,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0003_2.jpeg,Dam in outlet
63265173,T27,"[['Blocks', 'Blocks', 'Blocks', 'Blocks'], ['trout', 'trout', 'trout', 'trout'], ['year', 'year', 'year', 'year'], ['round', 'round', 'round', 'round'], ['except', 'except', 'except', 'except'], ['during', 'during', 'during', 'during'], ['spring', 'spring', 'spring', 'spring'], ['run-off', 'run-off', 'run-off', 'run-off']]",4,4,blocks trout year round except during spring run-off,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_UNNAMEDBEAVER_SUMM_0003_2.jpeg,Dam effect on fish movements
63265176,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_WHEEELBARROW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALGER_WHEEELBARROW_SUMM_0001_2.jpeg,Dam in outlet
63265179,T25,"[['no', 'no', 'no', 'no'], ['outlet', 'outlet', 'outlet', 'outlet']]",4,4,no outlet,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_ELY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_ELY_SUMM_0001_2.jpeg,Dam in outlet
63265180,T25,"[['yes', 'yes', 'yes', 'Yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_LOWERSCOTT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_LOWERSCOTT_SUMM_0001_2.jpeg,Dam in outlet
63265180,T27,"[['blocks', 'blocks', 'blocks', 'Blocks'], ['migration', 'migration', 'migration', 'migration'], ['of', 'of', 'of', 'of'], ['fish', 'fish', 'fish', 'fish'], ['into', 'into', 'into', 'into'], ['and', 'and', 'and', 'and'], ['out', 'out', 'out', 'out'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake.']]",4,3.777777778,blocks migration of fish into and out of lake,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_LOWERSCOTT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_LOWERSCOTT_SUMM_0001_2.jpeg,Dam effect on fish movements
63265181,T25,"[['?', '?', '?', '?']]",4,4,?,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0001_2.jpeg,Dam in outlet
63265182,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0001_2.jpeg,Dam in outlet
63265183,T25,"[['No', 'No']]",2,2,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_JOHNLITTLE_SUMM_0002_2.jpeg,Dam in outlet
63265184,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_GREEN_SUMM_0002_2.jpeg,Dam in outlet
63265186,T25,"[['yes', 'yes', 'Yes', 'Yes']]",4,2,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0001_2.jpeg,Dam in outlet
63265186,T27,"[['none', 'none', 'None', 'None']]",4,2,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SCOTTUPPER_SUMM_0001_2.jpeg,Dam effect on fish movements
63265190,T25,"[['9th', '9th', '9th', '9th'], ['Street', 'Street', 'Street', 'Street'], ['Dam', 'Dam', 'Dam', 'Dam']]",4,4,9th street dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_2.jpeg,Dam in outlet
63265190,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['fish', 'fish', 'fish', 'fish'], ['moving', 'moving', 'moving', 'moving'], ['upstream', 'upstream', 'upstream', 'upstream']]",4,4,prevents fish moving upstream,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_9THSTREETDAM_SUMM_0001_2.jpeg,Dam effect on fish movements
63265191,T25,"[['7-Mile', '7', '7-Mile', '7-mile'], ['', 'Mile', '', ''], ['Dam', 'Dam', 'Dam', 'dam']]",4,2,7-mile mile dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_2.jpeg,Dam in outlet
63265191,T27,"[['Prevents', 'Prevents', 'Prevents', 'prevents'], ['fish', 'fish', 'fish', 'fish'], ['moving', 'moving', 'moving', 'moving'], ['upstream', 'upstream', 'upstream', 'upstream']]",4,3.75,prevents fish moving upstream,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_SEVENMILE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265192,T25,"[['at', 'at', 'at', 'at'], ['Swan', 'Swan', 'Swan', 'Swan'], ['Creek', 'Creek', 'Creek', 'Creek'], ['Pond', 'Pond', 'Pond', 'Pond']]",4,4,at swan creek pond,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0002_2.jpeg,Dam in outlet
63265192,T27,"[['stops', 'stops', 'stops', 'stops'], ['fish', 'fish', 'fish', 'fish'], ['from', 'from', 'from', 'from'], ['coming', 'coming', 'coming', 'coming'], ['upstream', 'upstream', 'upstream', 'upstream'], ['from', 'from', 'from', 'from'], ['Kalamazoo', 'Kalamazoo', 'Kalamazoo', 'Kalamazoo'], ['River.', 'River.', 'River.', 'River.']]",4,4,stops fish from coming upstream from kalamazoo river.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0002_2.jpeg,Dam effect on fish movements
63265193,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_LONG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_LONG_SUMM_0001_2.jpeg,Dam in outlet
63265193,T27,"[['Reduces', 'Reduces', 'Reduces', 'Reduces'], ['downward', 'downward', 'downward', 'downward'], ['migration;', 'migration;', 'migration;', 'migration;'], ['prevents', 'prevents', 'prevents', 'prevents'], ['movement', 'movement', 'movement', 'movement'], ['of', 'of', 'of', 'of'], ['fish', 'fish', 'fish', 'fish'], ['back', 'back', 'back', ''], ['to', 'to', 'to', 'to'], ['lake.', 'lake.', 'lake.', 'lake']]",4,3.8,reduces downward migration; prevents movement of fish back to lake.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_LONG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALPENA_LONG_SUMM_0001_2.jpeg,Dam effect on fish movements
63265194,T25,"[['At', 'At', 'At', 'At'], ['M89', 'M89', 'M89', 'M89']]",4,4,at m89,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_2.jpeg,Dam in outlet
63265194,T27,"[['stops', 'stops', 'stops', 'stops'], ['fish', 'fish', 'fish', 'fish'], ['from', 'from', 'from', 'from'], ['going', 'going', 'going', 'going'], ['upstream', 'upstream', 'upstream', 'upstream']]",4,4,stops fish from going upstream,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ALLEGAN_SWANCREEK_SUMM_0001_2.jpeg,Dam effect on fish movements
63265195,T25,"[['Dam', 'Dam', 'Dam', 'Dam'], ['at', 'at', 'at', 'at'], ['Elk', 'Elk', 'Elk', 'Elk'], ['Rapids', 'rapids', 'Rapids', 'Rapids']]",4,3.75,dam at elk rapids,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_2.jpeg,Dam in outlet
63265195,T27,"[['Prevents', 'No', 'Prevents', 'No'], ['movement', 'effect', 'movement', 'effect'], ['of', 'on', 'of', 'on'], ['fish', '', 'fish', ''], ['&', '', '&', ''], ['lampreys', 'Clam', 'lampreys', 'Clam'], ['from', '', 'from', ''], ['Lake', 'Lake', 'Lake', 'Lake'], ['Michigan', '', 'Michigan.', '']]",4,2.111111111,prevents movement of fish & lampreys from lake michigan,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_CLAM_SUMM_0001_2.jpeg,Dam effect on fish movements
63265196,T25,"[['At', 'At', 'At', 'At'], ['Elk', 'Elk', 'Elk', 'Elk'], ['Rapids', 'Rapis', 'Rapids', 'Rapids']]",4,3.666666667,at elk rapids,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BELLAIRE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BELLAIRE_SUMM_0001_2.jpeg,Dam in outlet
63265196,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movements.', 'movements.', 'movements', 'movements.']]",4,3.666666667,stops fish movements.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BELLAIRE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BELLAIRE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265197,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_GREEN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_GREEN_SUMM_0001_2.jpeg,Dam in outlet
63265198,T25,"[['At', 'At', 'At', 'At'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire']]",4,4,at bellaire,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_ELLSWORTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_ELLSWORTH_SUMM_0001_2.jpeg,Dam in outlet
63265198,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movements'], ['upstream.', 'upstream.', 'upstream', 'upstream']]",4,3.5,stops fish movements upstream.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_ELLSWORTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_ELLSWORTH_SUMM_0001_2.jpeg,Dam effect on fish movements
63265199,T25,"[['At', 'At', 'At', 'At'], ['Bellaire,', 'Bellaire,', 'Bellaire,', 'Bellaire,'], ['Michigan', 'Michigan', 'Michigan', 'Michigan']]",4,4,"at bellaire, michigan",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_INTERMEDIATE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_INTERMEDIATE_SUMM_0001_2.jpeg,Dam in outlet
63265199,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movement'], ['upstream', 'upstream', 'upstream.', 'upstream']]",4,3.5,stops fish movements upstream,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_INTERMEDIATE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_INTERMEDIATE_SUMM_0001_2.jpeg,Dam effect on fish movements
63265200,T25,"[['At', 'At', 'At', 'At'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire']]",4,4,at bellaire,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BENWAY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BENWAY_SUMM_0001_2.jpeg,Dam in outlet
63265200,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['from', 'from', 'from', 'from'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire'], ['Lake.', 'Lake.', 'Lake.', 'Lake']]",4,3.833333333,stops fish movement from bellaire lake.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BENWAY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_BENWAY_SUMM_0001_2.jpeg,Dam effect on fish movements
63265201,T25,"[['At', 'At', 'At', 'At'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire']]",4,4,at bellaire,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_HANLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_HANLEY_SUMM_0001_2.jpeg,Dam in outlet
63265201,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['upstream.', 'upstream.', 'upstream', 'upstream']]",4,3.5,stops fish movement upstream.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_HANLEY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_HANLEY_SUMM_0001_2.jpeg,Dam effect on fish movements
63265202,T25,"[['', 'At', '', 'At'], ['', 'Elk', 'Elk', 'Elk'], ['', 'Rapids', 'Rapids', 'Rapids'], ['', '-', '-', '-'], ['2', '2', '2', '2'], ['dams.', 'dams', 'da,s', 'dams']]",4,2.833333333,at elk rapids - 2 dams,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0001_2.jpeg,Dam in outlet
63265202,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movement']]",4,3.666666667,stops fish movements,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SKEGEMOG_SUMM_0001_2.jpeg,Dam effect on fish movements
63265203,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SIXMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_SIXMILE_SUMM_0001_2.jpeg,Dam in outlet
63265204,T25,"[['At', 'At', 'At', 'At'], ['Elk', 'Elk', 'Elk', 'Elk'], ['Rapids', 'Rapids', 'Rapids', 'Rapids']]",4,4,at elk rapids,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_2.jpeg,Dam in outlet
63265204,T27,"[['Prevents', 'No', 'Prevents', 'Prevents'], ['fish', 'effect', 'fish', 'fish'], ['and', 'on', 'and', 'and'], ['lamprey', '', 'lamprey', 'lamprey'], ['movement', '', 'movement', 'movement'], ['from', 'Torch', 'from', 'from'], ['Lake', 'Lake', 'Lake', 'Lake'], ['Michigan.', 'level', 'Michigan', 'Michigan.']]",4,3,prevents fish and lamprey movement from lake michigan.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_TORCH_SUMM_0001_2.jpeg,Dam effect on fish movements
63265205,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALICE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ALICE_SUMM_0001_2.jpeg,Dam in outlet
63265206,T25,"[['At', 'At', 'At', 'At'], ['Bellaire', 'Bellaire', 'Bellaire', 'Bellaire']]",4,4,at bellaire,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_STCLAIR_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_STCLAIR_SUMM_0001_2.jpeg,Dam in outlet
63265206,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['upstream', 'upstream', 'upstream', 'upstream']]",4,4,stops fish movement upstream,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_STCLAIR_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/ANTRIM_STCLAIR_SUMM_0001_2.jpeg,Dam effect on fish movements
