subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,min,max,units,URL_front,URL_back,column_name,notes
63265355,T19,"[['8.4-7.8', '8.4', '8.4-7.8'], ['', '-', ''], ['', '7.8', ''], ['ppm', 'ppm', 'p.p.m.']]",3,1.5,8.4-7.8 - 7.8 ppm,8.4,7.8,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Manistee_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Manistee_SUMM_016.jpg,Dissolved oxygen above thermocline,
63265357,T15,"[['79', '79*F', '79*F', '79'], ['*F', '', '', 'F']]",4,1.5,79 *F,79,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Rainbow_SUMM_019.jpg,Temperature_Surface,
63265359,T19,"[['7.9', '7.9', '7.9', '7.9'], ['', 'In', '', ''], ['', 'thermocline', '', ''], ['', '8.4', '', ''], ['', '-', '', ''], ['', '13.46', '', '']]",4,1.5,7.9 In thermocline 8.4 - 13.46,7.9,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_Oxbow_SUMM_016.jpg,Dissolved oxygen above thermocline,
63265360,T15,"[['76*F', '76*F', '76*F.', '76*'], ['', '', '', 'F']]",4,1.5,76*F F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalkaska_SelkirkSouth_SUMM_010.jpg,Temperature_Surface,
63265366,T20,"[['--', '-']]",2,1,--,NA,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Blue10N_9W_S10-15_SUMM_012.jpg,Dissolved oxygen below thermocline,
63265367,T15,"[['78.3*F', '78.3*F', '78.3*F.', '78.3'], ['', '', '', 'F']]",4,1.5,78.3*F F,78.3,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Byrne_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Byrne_SUMM_004.jpg,Temperature_Surface,
63265368,T15,"[['67*F', '67*F', '67', '67F'], ['-', '', 'F', ''], ['9/5/52', '9-5-52', '', '9-5-52']]",4,1.666666667,67*F - 9-5-52,67,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Button_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Button_SUMM_005.jpg,Temperature_Surface,
63265368,T23,"[['69*F', '69*', '69', '69F'], ['-', 'F', 'f', ''], ['9/5/52', '9-5-52', '', '9-5-52']]",4,1.333333333,69*F - 9-5-52,69,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Button_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Button_SUMM_005.jpg,Temperature_Bottom,
63265369,T15,"[['75.5*', '75.5', '75.5°', '75.5*F'], ['', 'degrees', '', ''], ['F', 'F', 'F', '']]",4,1.666666667,75.5* degrees F,75.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_017.jpg,Temperature_Surface,
63265369,T23,"[['46.2*', '46.2', '46.2°', '46.2*F'], ['', 'degrees', '', ''], ['F', 'F', 'F', '']]",4,1.666666667,46.2* degrees F,46.2,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campau_SUMM_017.jpg,Temperature_Bottom,
63265371,T15,"[['73.8*F', '73.8', '73.8*F.', '73.8'], ['', 'degrees', '', ''], ['', 'F.', '', 'F']]",4,1.333333333,73.8 degrees F.,73.8,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Camp_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Camp_SUMM_009.jpg,Temperature_Surface,
63265371,T23,"[['45.6*F', '45.6', '45.6*F.', '45.6'], ['', 'degrees', '', ''], ['', 'F.', '', 'F']]",4,1.333333333,45.6 degrees F.,45.6,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Camp_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Camp_SUMM_009.jpg,Temperature_Bottom,
63265373,T15,"[['75.5*F', '75.5°F', '75.5F', '75.5'], ['', '', '', 'F']]",4,1,75.5*F F,75.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campbell_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campbell_SUMM_005.jpg,Temperature_Surface,
63265373,T23,"[['46.8*F', '70.3°', '46.8F', '46.8'], ['', '-', '', 'F'], ['', '48.4°', '', '']]",4,1,46.8*F - 48.4°,46.8,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campbell_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Campbell_SUMM_005.jpg,Temperature_Bottom,
63265376,T15,"[['72*', '72*F', '72*', '72*F'], ['F.', '', 'F', '']]",4,1.5,72* F.,72,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Deer_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Deer_SUMM_004.jpg,Temperature_Surface,
63265376,T23,"[['63.5*', '63.5*F', '63.5*', '63.5*F'], ['F.', '', 'F', '']]",4,1.5,63.5* F.,63.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Deer_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Deer_SUMM_004.jpg,Temperature_Bottom,
63265377,T20,"[['-', '--']]",2,1,-,NA,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Frant_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Frant_SUMM_006.jpg,Dissolved oxygen below thermocline,
63265378,T15,"[['72.5*', '72.5*F', '72.5°', '72.5']]",4,1,72.5*,72.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Mead_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Mead_SUMM_006.jpg,Temperature_Surface,
63265378,T23,"[['42.9*', '42.9*F', '42.9°', '42.9']]",4,1,42.9*,42.9,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Mead_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Mead_SUMM_006.jpg,Temperature_Bottom,
63265379,T15,"[['70*F', '70*F', '70F', '70'], ['', '', '', 'F']]",4,1.5,70*F F,70,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Maston_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Maston_SUMM_011.jpg,Temperature_Surface,
63265379,T23,"[['70*F', '70'], ['', 'F'], ['-', '-'], ['47*F', '47'], ['', 'F']]",2,1.2,70*F F - 47*F F,NA,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Maston_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Maston_SUMM_011.jpg,Temperature_Bottom,
63265381,T23,"[['8.8', '8.8C.', '8.8*C', '8.8'], ['C.', '', '', 'C']]",4,1.5,8.8 C.,8.8,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_LincolnLittle_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_LincolnLittle_SUMM_007.jpg,Temperature_Bottom,
63265383,T23,"[['45.5', '45.5*', '45.5*F.', '45.5*F'], ['F', '', '', '']]",4,1,45.5 F,45.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Murray_SUMM_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Murray_SUMM_027.jpg,Temperature_Bottom,
63265384,T15,"[['76*', '76*', '76', '76'], ['', '', '', 'F']]",4,1.5,76* F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_OlinBig_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_OlinBig_SUMM_005.jpg,Temperature_Surface,
63265386,T19,"[['8.1-7.1', '8.1-7.1', '8.1', '8.1-7.1'], ['', '', '-', ''], ['', '', '7.1', '']]",4,1.666666667,8.1-7.1 - 7.1,8.1,7.1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Reeds_SUMM_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Reeds_SUMM_067.jpg,Dissolved oxygen above thermocline,
63265386,T24,"[['7.3-0', '7.3-0', '7.3', '7.3-0'], ['', '', '-', ''], ['', '', '0', '']]",4,1.666666667,7.3-0 - 0,7.3,0,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Reeds_SUMM_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Reeds_SUMM_067.jpg,Dissolved oxygen in thermocline,
63265388,T15,"[['76.8°F', '76.8*', '76.8', '76.8*F'], ['', 'F', '*F', '']]",4,1,76.8°F F,76.8,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_006.jpg,Temperature_Surface,
63265388,T23,"[['44.7°F', '44.7*', '44.7', '44.7*F'], ['', 'F', '*F', '']]",4,1,44.7°F F,44.7,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_006.jpg,Temperature_Bottom,
63265389,T15,"[['76.2*', '76.2', '76.2', '76.2*F'], ['F', '', '', '']]",4,1.5,76.2 F,76.2,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_010.jpg,Temperature_Surface,
63265389,T23,"[['42.8*', '42.8', '42.8', '42.8*F'], ['F', '', '', '']]",4,1.5,42.8 F,42.8,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_010.jpg,Temperature_Bottom,
63265390,T15,"[['78*F.', '78*F', '78*', '78'], ['', '', 'F', 'F']]",4,1.5,78*F. F,78,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_008.jpg,Temperature_Surface,
63265390,T19,"[['7.6-7.5', '7.6-7.5', '7.6', '7.6-7.5'], ['', '', '-', ''], ['', '', '7.5', ''], ['ppm.', 'ppm', 'ppm', 'ppm.']]",4,1.75,7.6-7.5 - 7.5 ppm.,7.6,7.5,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_008.jpg,Dissolved oxygen above thermocline,
63265390,T23,"[['12.2*C.', '12.2*C', '12.2*', '12.2'], ['', '', 'C', 'C']]",4,1.5,12.2*C. C,12.2,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_008.jpg,Temperature_Bottom,
63265392,T15,"[['75.5', '75.5*F', '75.5*F', '75.5F'], ['*F', '', '', '']]",4,1.5,75.5*F *F,75.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Silver_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Silver_SUMM_018.jpg,Temperature_Surface,
63265392,T23,"[['52.6', '52.6F', '52.6*F.', '52.6F'], ['*F', '', '', '']]",4,1.5,52.6F *F,52.6,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Silver_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Silver_SUMM_018.jpg,Temperature_Bottom,
63265393,T15,"[['76.1F', '76.1*F', '76.1', '76.1°'], ['', '', 'F', 'F.']]",4,1,76.1F F,76.1,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scotch_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scotch_SUMM_003.jpg,Temperature_Surface,
63265393,T23,"[['47.3F', '47.3*F', '47.3', '47.5°'], ['', '', 'F', 'F.']]",4,1,47.3F F,47.3,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scotch_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scotch_SUMM_003.jpg,Temperature_Bottom,
63265394,T15,"[['78*F', '78*', '78*F.', '78'], ['', 'F', '', 'F']]",4,1.5,78*F F,78,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scram_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scram_SUMM_010.jpg,Temperature_Surface,
63265394,T23,"[['43*F', '43*', '43*F.', '43'], ['', 'F', '', 'F']]",4,1.5,43*F F,43,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scram_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Scram_SUMM_010.jpg,Temperature_Bottom,
63265395,T19,"[['-', '--', '7.1-0.0']]",3,1,-,NA,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Toohey_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Toohey_SUMM_005.jpg,Dissolved oxygen above thermocline,
63265396,T15,"[['69.0', '69.0*F', '69.0*F.', '69.0*F'], ['degrees', '', '', ''], ['F.', '', '', '']]",4,1.333333333,69.0*F degrees F.,69,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Spring_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Spring_SUMM_015.jpg,Temperature_Surface,
63265396,T23,"[['58', '58*F', '58*', '58*F'], ['degrees', '', '', ''], ['F.', '', 'F.', '']]",4,1.666666667,58*F degrees F.,58,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Spring_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_Spring_SUMM_015.jpg,Temperature_Bottom,
63265397,T15,"[['75*F.', '75', '75*F.', '75*F'], ['', 'F', '', '']]",4,1.5,75*F. F,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_WabasisBig_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_WabasisBig_SUMM_020.jpg,Temperature_Surface,
63265397,T23,"[['47.5*F.', '47.5', '47.5*F.', '47.5*F'], ['', 'F', '', '']]",4,1.5,47.5*F. F,47.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_WabasisBig_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kent_WabasisBig_SUMM_020.jpg,Temperature_Bottom,
63265399,T15,"[['80*F', '80', '80*F', '80F'], ['', 'F', '', '']]",4,1.5,80*F F,80,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_BassBig_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_BassBig_SUMM_014.jpg,Temperature_Surface,
63265407,T15,"[['76*F.', '76*F', '76*', '76'], ['', '', 'F', '*F']]",4,1,76*F. F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Harper_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Harper_SUMM_012.jpg,Temperature_Surface,
63265413,T15,"[['70*', '70', '70*F']]",3,1,70*,70,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_McCarthy_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_McCarthy_SUMM_011.jpg,Temperature_Surface,
63265415,T20,"[['2', '2.0', '', ''], ['-', '-', '', ''], ['0.53', '0.53', '2.0-0.53', '2.0-0.53']]",4,1.666666667,2 - 0.53,2,0.53,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Ls BigandLittle_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Ls BigandLittle_SUMM_006.jpg,Dissolved oxygen below thermocline,
63265433,T20,"[[""22½'-2.4"", '22', '22', '22'], ['ppm.', '2.4', '1/2-2.4', '2.4'], ['Approx.', '-', '', '-'], ['depth', '', '', ''], ['at', '', '', ''], ['which', '', '', ''], ['o2', '', '', ''], ['is', '', '', ''], ['3-4', '', '', ''], ['ppm.', 'ppm', 'ppm.', 'ppm'], [""20'"", '', '', '']]",4,1.454545455,22 2.4 - depth at which o2 is 3-4 ppm. 20',2.4,,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_010.jpg,Dissolved oxygen below thermocline,
63265434,T24,"[['7.25-0.4', '7.25-0.4', '7.25-0.4', '7.25'], ['', '', '', '-'], ['', '', '', '0.4']]",4,1.666666667,7.25-0.4 - 0.4,7.25,0.4,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Whalen_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Whalen_SUMM_006.jpg,Dissolved oxygen in thermocline,
63265436,T23,"[[""27'"", '27-62*F', ""27'-62*F"", ""27'""], ['-', '', '', '-'], ['62*', '', '', '62*F'], ['F', '', '', '']]",4,1.5,27' - 62* F,62,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Bar_SUMM_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Bar_SUMM_003.jpg,Temperature_Bottom,
63265437,T15,"[['73', '73*F.', '73*F', '73F'], ['*F', '', '', '']]",4,1,73 *F,73,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_012.jpg,Temperature_Surface,
63265437,T23,"[['50', '50*F.', '50*F', '50F'], ['*F', '', '', '']]",4,1,50 *F,50,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_012.jpg,Temperature_Bottom,
63265437,T24,"[['4.6', '4.6-1.1', '4.6-1.1', '4.6-1.1'], ['-', '', '', ''], ['1.1', '', '', ''], ['ppm', 'ppm.', 'ppm', 'ppm.']]",4,1.75,4.6-1.1 - 1.1 ppm,4.6,1.1,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Lake_Switzer_SUMM_012.jpg,Dissolved oxygen in thermocline,
63265440,T15,"[['70*F.', '70', '70*F', '70'], ['', 'F.', '', 'F']]",4,1.5,70 F.,70,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Cedar_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Cedar_SUMM_019.jpg,Temperature_Surface,
63265440,T23,"[['13*C.', '13', '13*C', '13'], ['(55*F.)', 'C.', '(55*F)', 'C'], ['', '(55', '', '(55'], ['', 'F.)', '', 'F)']]",4,1.5,13 (55*F.) (55 F.),13,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Cedar_SUMM_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Cedar_SUMM_019.jpg,Temperature_Bottom,
63265442,T15,"[['24.1c', '24.1*C', '24.1', '24.10'], ['', '', '*C', '']]",4,1,24.1c *C,24.1,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Davis_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Davis_SUMM_006.jpg,Temperature_Surface,
63265442,T23,"[['12.3c', '12.3*C', '12.3', '12.30'], ['', '', '*C', '']]",4,1,12.3c *C,12.3,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Davis_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Davis_SUMM_006.jpg,Temperature_Bottom,
63265445,T15,"[['76*F', '76', '76*F', '76F'], ['', 'F', '', '']]",4,1.5,76*F F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenBig)_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenBig)_SUMM_020.jpg,Temperature_Surface,
63265445,T23,"[['43*F', '43', '43*F', '43F'], ['', 'F', '', '']]",4,1.5,43*F F,43,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenBig)_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenBig)_SUMM_020.jpg,Temperature_Bottom,
63265446,T15,"[['75°F.', '75*F', '75*F', '75'], ['', '', '', 'F']]",4,1.5,75*F F,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Gilbert_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Gilbert_SUMM_004.jpg,Temperature_Surface,
63265446,T23,"[['68°F.', '68*F', '68*F', '68'], ['', '', '', 'F']]",4,1.5,68*F F,68,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Gilbert_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_Gilbert_SUMM_004.jpg,Temperature_Bottom,
63265448,T19,"[['7.3', '7.3-8.3', '7.3-8.3', '7.3-8.3ppm'], ['-', '', '', ''], ['8.3', '', '', ''], ['ppm', 'ppm', 'ppm', '']]",4,1.75,7.3-8.3 - 8.3 ppm,7.3,8.3,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenLittle)_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_GlenLittle)_SUMM_010.jpg,Dissolved oxygen above thermocline,
63265449,T15,"[['76', '76-83*F', '76', '76-83F.'], ['-', '', '-', ''], ['83', '', '83', ''], ['F.', '', 'F', '']]",4,1.75,76 - 83 F.,76,83,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_LeelanauSouth)_SUMM_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_LeelanauSouth)_SUMM_077.jpg,Temperature_Surface,
63265450,T15,"[['74', '', '74*', '74*'], ['-', '', '-', '-'], ['83', '74-83*F', '83*F', '83*F.'], ['*F', '', '', '']]",4,1.75,74* - 83 *F,74,83,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_LeelanauLake)_SUMM_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Leelanau_LeelanauLake)_SUMM_048.jpg,Temperature_Surface,
