subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,comments
72071374,58754556,T9,"[['150-218', '150-218mm']]",2,1,150-218,150-218,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T10,"[['169', '181mm']]",2,1,169,191,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T15,"[['220-240', '220-240mm']]",2,1,220-240,220-240,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T16,"[['227', '227mm']]",2,1,227,227,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T21,"[['225-245', '225-245mm']]",2,1,225-245,225-245,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T22,"[['233', '233mm']]",2,1,233,233,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T27,"[['246-278', '246-278mm']]",2,1,246-278,246-278,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071374,58754556,T28,"[['260', '260mm']]",2,1,260,260,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg,mm
72071393,58754571,T28,"[['9.4', '8.6']]",2,1,9.4,9.4,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_074.jpg,
72071394,58754570,T2,"[['14', '8']]",2,1,14,14,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T3,"[['3.0-5.4', '3.2-5.4']]",2,1,3.0-5.4,3.0-5.4,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T4,"[['4.0', '4.6']]",2,1,4,4,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T8,"[['22', '13']]",2,1,22,22,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T9,"[['4.1-6.0', '4.2-6.3']]",2,1,4.1-6.0,4.1-6.0,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T10,"[['5.3', '5.0']]",2,1,5.3,5.3,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T14,"[['10', '23']]",2,1,10,10,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T15,"[['5.5-6.8', '4.7-7.0']]",2,1,5.5-6.8,5.5-6.8,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T16,"[['6.3', '6.1']]",2,1,6.3,6.3,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T20,"[['21', '24']]",2,1,21,21,Fourth row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T21,"[['6.8-8.4', '5.8-8.5']]",2,1,6.8-8.4,6.8-8.4,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T22,"[['7.5', '7.1']]",2,1,7.5,7.5,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T26,"[['5', '1']]",2,1,5,5,5th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T27,"[['7.0-9.0', '8.2']]",2,1,7.0-9.0,7.0-9.0,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T28,"[['7.8', '8.2']]",2,1,7.8,7.8,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T32,"[['7', '3']]",2,1,7,7,6th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T33,"[['8.0-9.3', '8.2-8.8']]",2,1,8.0-9.3,8.0-9.3,6th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T34,"[['8.7', '8.4']]",2,1,8.7,8.7,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T38,[['7']],1,1,7,7,7th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T39,[['9.1-10.5']],1,1,9.1-10.5,9.1-10.5,7th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T40,[['9.6']],1,1,9.6,9.6,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T44,[['8']],1,1,8,8,8th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T45,[['9.8-10.8']],1,1,9.8-10.8,9.8-10.8,8th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071394,58754570,T46,[['10.3']],1,1,10.3,10.3,8th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Silver_GROW_080.jpg,
72071396,58754576,T3,[['1.7']],1,1,1.7,NA,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_TwinNorth_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_TwinNorth_GROW_024.jpg,
72071399,58754610,T27,[['5.0']],1,1,5,NA,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_067.jpg,
72071399,58754610,T57,[['9.0']],1,1,9,NA,10th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_067.jpg,
72071400,58754615,T51,"[['9.2-9.2', '9.2']]",2,1,9.2-9.2,9.2-9.2,9th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Otter_GROW_115.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Otter_GROW_116.jpg,
72071403,58754645,T3,"[['206', '206', '206mm'], ['', 'mm', '']]",3,1.5,206 mm,206,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ionia_Long_GROW_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ionia_Long_GROW_030.jpg,mm
72071403,58754645,T4,"[['206', '206', '206mm'], ['', 'mm', '']]",3,1.5,206 mm,206,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ionia_Long_GROW_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ionia_Long_GROW_030.jpg,mm
72071405,58754668,T2,[['4']],1,1,4,4,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T3,[['1.3-1.7']],1,1,1.3-1.7,1.3-1.7,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T4,[['1.6']],1,1,1.6,1.6,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T8,[['8']],1,1,8,8,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T9,[['2.2-3.7']],1,1,2.2-3.7,2.2-3.7,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T10,[['2.9']],1,1,2.9,2.9,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T14,[['13']],1,1,13,13,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T15,[['3.3-5.1']],1,1,3.3-5.1,3.3-5.1,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T16,[['4.3']],1,1,4.3,4.3,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T20,[['6']],1,1,6,6,Fourth row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T21,[['5.5-6.7']],1,1,5.5-6.7,4.8-5.5,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T22,[['6.0']],1,1,6,5.2,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T26,[['6']],1,1,6,6,5th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T27,[['5.5-6.7']],1,1,5.5-6.7,5.5-6.7,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T28,[['6.0']],1,1,6,6,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T32,[['4']],1,1,4,4,6th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T33,[['6.0-7.3']],1,1,6.0-7.3,6.0-7.2,6th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T34,[['6.7']],1,1,6.7,6.7,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T38,[['9']],1,1,9,9,7th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T39,[['6.4-8.4']],1,1,6.4-8.4,6.4-8.4,7th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T40,[['7.3']],1,1,7.3,7.3,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T44,[['2']],1,1,2,2,8th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T45,[['7.2-8.4']],1,1,7.2-8.4,7.2-8.4,8th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071405,58754668,T46,[['7.8']],1,1,7.8,7.8,8th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_FooteDamPond_GROW_053.jpg,
72071407,58754672,T3,[['8.0']],1,1,8,NA,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_LondoWest_GROW_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_LondoWest_GROW_020.jpg,
72071422,58754685,T8,[['1']],1,1,1,NA,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_013.jpg,
72071422,58754685,T9,[['8.0']],1,1,8,NA,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_013.jpg,
72071422,58754685,T10,[['8.0']],1,1,8,NA,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_013.jpg,
72071424,58754686,T15,[['7.2']],1,1,7.2,NA,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Sand_GROW_015.jpg,
72071428,58754690,T2,[['2']],1,1,2,2,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071428,58754690,T3,[['4.8-5.5']],1,1,4.8-5.5,4.8-5.5,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071428,58754690,T4,[['5.2']],1,1,5.2,5.2,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071428,58754690,T8,[['4']],1,1,4,4,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071428,58754690,T9,[['6.0-8.2']],1,1,6.0-8.2,6.0-8.2,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071428,58754690,T10,[['7.4']],1,1,7.4,7.4,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_VanEtten_GROW_084.jpg,
72071446,58754867,T4,[['10.3']],1,1,10.3,10.3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Coldwater_GROW_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Coldwater_GROW_041.jpg,
72071449,58754885,T3,"[['12', '12.0', '12.0cm']]",3,1,12,12,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
72071449,58754885,T4,"[['12', '12.0', '12.0cm']]",3,1,12,12,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
72071449,58754885,T9,"[['14', '14.0', '14.0cm']]",3,1,14,14,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
72071449,58754885,T10,"[['14', '14.0', '14.0cm']]",3,1,14,14,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Littlefield_GROW_028.jpg,cm
