"subject_id","URL.4","URL.8","task","Full.Task","data.value"
59152220,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_127.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_128.jpg","T1","First row age group [Dropdown]","[{'IX / 9 ': 3}]"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59152224,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59152224,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59152224,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
59152224,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T1","First row age group [Dropdown]","[{'II / 2': 2}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 2}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 2}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 2}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 2}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 2}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59152229,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59152229,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59152229,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59152229,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59152229,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_272.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_273.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59152230,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_018.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59152230,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_018.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59152230,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_018.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59152230,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_018.jpg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T25","5th row age group [Dropdown]","[{'VII / 7': 3}]"
59152232,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59152232,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59152232,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Munro_GROW_022.jpg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687811,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_018.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59687811,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_018.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59687813,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_021.jpeg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59687815,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687815,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687815,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687818,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Ranger_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Ranger_GROW_003.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59687825,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_TwentySeven_GROW_011.jpeg","T37","7th row age group [Dropdown]","[{'VII / 7': 3}]"
59687827,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_007.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687827,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_007.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687827,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_007.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687827,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Roscommon_StHelens_GROW_007.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687832,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_136.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_135.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687833,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_124.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_123.jpeg","T1","First row age group [Dropdown]","[{'VIII / 8': 3}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 2}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 2}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 2}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 2}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 2}]"
59687834,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_121.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 2}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T37","7th row age group [Dropdown]","[{'VII / 7': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T43","8th row age group [Dropdown]","[{'VIII / 8': 3}]"
59687835,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg","T49","9th row age group [Dropdown]","[{'X / 10': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59687836,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_119.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59687837,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_118.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_117.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687837,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_118.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_117.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59687837,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_118.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_117.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
