subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T8,Water Surface Temperature,"[['70-74', '70-74', '70-74'], ['', 'degrees', ''], ['F', 'F', 'F']]",3.0,2.3333333333333335,70-74  F
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T9,Depth / Depth of Collection,"[['1', '', '1'], ['-', '', '-'], [""10'"", ""1-10'"", ""10'""]]",3.0,2.0,1 - 10'
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T10,Point of Examination,"[['Fyke', 'Fyke', 'Fyke'], ['and', 'and', 'and'], ['trap', 'trap', 'trap'], ['nets', 'nets', 'nets'], ['were', 'were', 'were'], ['set', 'set', 'set'], ['on', 'on', 'on'], ['south', 'south', 'south'], ['side', 'side', 'side'], ['which', 'which', 'which'], ['is', 'is', 'is'], ['wooded,', 'wooded', 'wooded,'], ['and', 'and', 'and'], ['gill', 'gill', 'gill'], ['nets', 'nets', 'nets'], ['were', 'were', 'were'], ['set', 'set', 'set'], ['near', 'near', 'near'], ['dam', 'dam', 'dam'], ['in', 'in', 'in'], ['deeper', 'deeper', 'deeper'], ['water.', 'water.', 'water.']]",3.0,2.9545454545454546,"Fyke and trap nets were set on south side which is wooded, and gill nets were set near dam in deeper water."
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T11,Field No.,,,,
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T12,Remarks,"[['Carp', 'Carp', 'Carp'], ['were', 'were', 'were'], ['observed', 'observed', 'observed'], ['spawning', 'spawning', 'spawning'], ['in', 'in', 'in'], ['the', 'the', 'the'], ['upper', 'upper', 'upper'], ['portion', 'portion', 'portion'], ['of', 'of', 'of'], ['the', 'the', 'the'], ['lake', 'lake', 'lake'], ['which', 'which', 'which'], ['is', 'is', 'is'], ['very', 'very', 'very'], ['shallow', 'shallow', 'shallow'], ['and', 'and', 'and'], ['very', 'very', 'very'], ['weedy.', 'weedy.', 'weedy.'], ['We', 'We', 'We'], ['request', 'request', 'request'], ['a', 'a', 'a'], ['stocking', 'stocking', 'stocking'], ['of', 'of', 'of'], ['both', 'both', 'both'], ['largemouth', 'largemouth', 'largemouth'], ['bass', 'bass', 'bass'], ['and', 'and', 'and'], ['northern', 'northern', 'northern'], ['pike', 'pike', 'pike'], ['because', 'because', 'because'], ['predators', 'predators', 'predators'], ['are', 'are', 'are'], ['lacking.', 'lacking.', 'lacking.']]",3.0,3.0,Carp were observed spawning in the upper portion of the lake which is very shallow and very weedy. We request a stocking of both largemouth bass and northern pike because predators are lacking.
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T17,Time,"[['(10', '(10', '(10'], ['a.m.-8', '', 'a.m.-8'], ['a.m.)', 'a.m.', 'a.m.'], ['', '-8', ')'], ['-', 'a.m.)-', '-'], ['70', '70', '70'], ['hrs.', 'hrs.', 'hrs.']]",3.0,2.2857142857142856,(10 a.m.-8 a.m. -8 - 70 hrs.
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T18,Gear Used – Kind,"[['3', '3', '3'], ['gill,', 'gill,', 'gill.'], ['4', '4', '4'], ['fyke,', 'fyke,', 'fyke,'], ['and', 'and', 'and'], ['', '2', '2'], ['trap', 'trap', 'trap'], ['nets', 'nets', 'nets']]",3.0,2.75,"3 gill, 4 fyke, and 2 trap nets"
82937376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/WAYNE_NEWBURG_FISHc_0001_2.jpeg,17792,T19,Gear Used – Mesh,,,,
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T7,Area Covered,,,,
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70']]",3.0,3.0,70
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T9,Depth / Depth of Collection,"[['5-6', '5-6', '5-6'], ['ft,', 'ft.', 'ft.']]",3.0,2.5,5-6 ft.
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T10,Point of Examination,"[['Central', 'Central', 'Central'], ['part', 'part', 'part'], ['of', 'of', 'of'], ['lake,', 'lake,', 'lake,'], ['immediately', 'immediately', 'immediately'], ['west', 'west', 'west'], ['of', 'of', 'of'], ['Cold,', 'Coll.', 'call'], ['#5', '#5', '#5.']]",3.0,2.6666666666666665,"Central part of lake, immediately west of Cold, #5"
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T11,Field No.,"[['6', '6', '6']]",3.0,3.0,6
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T12,Remarks,,,,
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T17,Time,"[['6:45', '6:45', '6:45'], ['P.', 'P.', 'P.-'], ['-', '-', ''], ['9:40', '9:40', '9:40'], ['A.', 'A.', 'A.']]",3.0,2.6,6:45 P. - 9:40 A.
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T18,Gear Used – Kind,"[['Sill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,2.5,Gill net
82937377,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_038.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_037.jpeg,17792,T19,Gear Used – Mesh,"[['Exper.', 'Exper.', 'Exper.']]",3.0,3.0,Exper.
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T7,Area Covered,,,,
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70']]",3.0,3.0,70
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T9,Depth / Depth of Collection,"[['5-6', '5-6', '5-6'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,5-6 ft.
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T10,Point of Examination,"[['central', 'central', 'Central'], ['part', 'part', 'part'], ['of', 'of', 'of'], ['lake,', 'lake,', 'lake,'], ['in', 'in', 'in'], ['the', 'the', 'the'], ['eastern', 'eastern', 'eastern'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['the', 'the', 'the'], ['deeper', 'deeper', 'deeper'], ['part', 'part', 'part']]",3.0,2.9166666666666665,"central part of lake, in the eastern end of the deeper part"
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T11,Field No.,"[['5', '5', '5']]",3.0,3.0,5
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T12,Remarks,,,,
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T17,Time,"[['6:40', '6:40', '6:40'], ['P.', 'P.', 'P.'], ['-', '-', '-'], ['9:30', '9:30', '9:30'], ['A.', 'A.', 'A.']]",3.0,3.0,6:40 P. - 9:30 A.
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T18,Gear Used – Kind,"[['Sill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,2.5,Gill net
82937378,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_040.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_039.jpeg,17792,T19,Gear Used – Mesh,"[['Exper.', 'Exper.', 'Exper.']]",3.0,3.0,Exper.
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T7,Area Covered,,,,
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70']]",3.0,3.0,70
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T9,Depth / Depth of Collection,"[['Clear', '2', '2-4'], ['', '-', ''], ['', '4', ''], ['', 'ft.', 'ft.']]",3.0,1.25,Clear - 4 ft.
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T10,Point of Examination,"[['Out', 'out', 'Out'], ['from', 'from', 'from'], ['south', 'south', 'south'], ['phone,', 'shore,', 'shore,'], ['about', 'about', 'about'], ['250', '250', '250'], ['yds.', 'yds.', 'yds.'], ['from', 'from', 'from'], ['nest', 'west', 'west'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['lake.', 'lake', 'lake.']]",3.0,2.6666666666666665,"Out from south shore, about 250 yds. from west end of lake."
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T11,Field No.,"[['4', '4', '4']]",3.0,3.0,4
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T12,Remarks,,,,
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T17,Time,"[['6:30P.', '6:30', '6:30'], ['', 'P.', 'P.-'], ['-', '-', ''], ['9:45A.', '9:45', '9:45'], ['', 'A.', 'A.']]",3.0,1.8,6:30 P. - 9:45 A.
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,3.0,Gill net
82937379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_042.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_041.jpeg,17792,T19,Gear Used – Mesh,"[['1""', '1""', '1""'], ['bar', 'bar', 'bar']]",3.0,3.0,"1"" bar"
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T7,Area Covered,,,,
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70'], ['degrees', '', '']]",3.0,2.0,70 
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T9,Depth / Depth of Collection,"[['1', '1', '1'], ['1/2-', ""1/2'"", '1/2'], ['', '-', '-'], ['3', '3', '3'], ['ft', 'ft.', 'ft']]",3.0,2.2,1 1/2- - 3 ft
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T10,Point of Examination,"[['10', '10', '10'], ['yds.', 'yds.', 'yds,'], ['out', 'out', 'out'], ['from', 'from', 'from'], ['north', 'north', 'north'], ['shore', 'shore', 'shore'], ['+', '+', '&'], ['150', '150', '150'], ['yds.', 'yds.', 'yds.'], ['westward', 'westward', 'westward'], ['from', 'from', 'from'], ['the', 'the', 'the'], ['deepest', 'deepest', 'deepest'], ['indentation', 'indentation', 'indentation'], ['of', 'of', 'of'], ['this', 'this', 'this'], ['shore.', 'shore.', 'shore.']]",3.0,2.8823529411764706,10 yds. out from north shore + 150 yds. westward from the deepest indentation of this shore.
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T11,Field No.,"[['3', '3', '3']]",3.0,3.0,3
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T12,Remarks,,,,
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T17,Time,"[['6:20', '6:20', '6:20'], ['P.-', 'P.', 'P.'], ['', '-', ''], ['9:50', '9:50', '-9:50A.'], ['A.', 'A.', '']]",3.0,2.0,6:20 P. - 9:50 A.
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Sill'], ['net', 'net', 'net']]",3.0,2.5,Gill net
82937380,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_043.jpeg,17792,T19,Gear Used – Mesh,"[['Exper.', 'Exper.', 'Exper.']]",3.0,3.0,Exper.
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T7,Area Covered,,,,
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70'], ['', 'degrees', ''], ['', 'F', '']]",3.0,1.6666666666666667,70  F
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T9,Depth / Depth of Collection,"[['1', '1', 'clear'], ['1/2', '1/2-', ''], ['-', '', ''], ['2', '2', ''], ['ft.', 'ft.', '']]",3.0,1.6,1 1/2 - 2 ft.
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T10,Point of Examination,"[['About', 'About', 'About'], ['20', '20', '20'], ['yds.', 'yds.', 'yds.'], ['off', 'off', 'off'], ['north', 'north', 'north'], ['shore', 'shore', 'shore'], ['+', '+', '+'], ['150', '150', '150'], ['yds.', 'yds/', 'yds.'], ['west', 'west', 'west'], ['of', 'of', 'of'], ['pavillion.', 'pavillion', 'pavilion']]",3.0,2.75,About 20 yds. off north shore + 150 yds. west of pavillion.
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T11,Field No.,"[['2', '2', '2']]",3.0,3.0,2
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T12,Remarks,,,,
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T17,Time,"[['6:10', '6:10', '6:10'], ['P', 'P.-', 'P.-'], ['-', '', ''], ['9:55', '9:55', '9:55'], ['A', 'A.', 'A.']]",3.0,2.2,6:10 P.- - 9:55 A.
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T18,Gear Used – Kind,"[['Gill', 'Gill', 'Gill'], ['net', 'net', 'net']]",3.0,3.0,Gill net
82937381,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_045.jpeg,17792,T19,Gear Used – Mesh,"[['1', '1', '1'], ['1/2""', '1/2""', '1/2""'], ['bar', 'bar', 'bar']]",3.0,3.0,"1 1/2"" bar"
82937382,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_047.jpeg,17792,T5,Gear Used – Length,"[[""125'"", ""125'"", ""125'""]]",3.0,3.0,125'
82937382,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_047.jpeg,17792,T7,Area Covered,,,,
82937382,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_047.jpeg,17792,T8,Water Surface Temperature,"[['70', '70', '70']]",3.0,3.0,70
82937382,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Fennessey_FISHc_047.jpeg,17792,T9,Depth / Depth of Collection,"[['1', '1', '1'], ['1/2', '1/2-', '1/2'], ['-', '', '-'], ['1', '1', '1'], ['1/2', ""1/2'"", '1/2'], ['ft.', 'ft', 'ft.']]",3.0,2.3333333333333335,1 1/2 - 1 1/2 ft.
