subject_id,workflow_id,task,reducer,data.aggregation_version,no_data, yellow_perch, largemouth_bass, bluntnose_minnow, iowa_darter, blacknose_shiner, golden_shiner, white_sucker, bullhead_not_specified,yes_data, none_listed, northern_pike, brook_trout, rock_bass, smallmouth_bass, bluegill, walleye, banded_killifish, common_carp, pumpkinseed, johnny_darter, common_shiner, blackchin_shiner, brown_trout, blacknose_minnow, cisco_herring_whitefish, black_crappie, lake_chubsucker, brown_bullhead, black_bullhead, rainbow_trout, brook_silverside, mimic_shiner, yellow_bullhead, bowfin_dogfish, longnose_gar, spotted_gar, grass_pickerel
58688081,17911,T25,question_reducer,3.4.5,1,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688082,17911,T12,question_reducer,3.4.5,,,6,,,,,,,,,6,,6,,,6,,,6,,,,,,,6,,,,,,,,,,,
58688082,17911,T15,question_reducer,3.4.5,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688082,17911,T18,question_reducer,3.4.5,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688082,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,
58688082,17911,T25,question_reducer,3.4.5,1,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688083,17911,T12,question_reducer,3.4.5,,6,6,,,,,,,,,6,,6,,6,,,,6,,,,,,,6,,,,,,,,,,,
58688083,17911,T15,question_reducer,3.4.5,,,,6,,,,,,,,,,,,,,6,,,,6,,,,,,,,,,,,,,,,
58688083,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
58688083,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
58688083,17911,T25,question_reducer,3.4.5,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688084,17911,T12,question_reducer,3.4.5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688084,17911,T15,question_reducer,3.4.5,,,,,,7,6,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,
58688084,17911,T18,question_reducer,3.4.5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,
58688084,17911,T21,question_reducer,3.4.5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688084,17911,T25,question_reducer,3.4.5,2,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688085,17911,T12,question_reducer,3.4.5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688085,17911,T15,question_reducer,3.4.5,,,,,,8,8,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
58688085,17911,T18,question_reducer,3.4.5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,9,,,,,9,,,,
58688085,17911,T21,question_reducer,3.4.5,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688085,17911,T25,question_reducer,3.4.5,1,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688086,17911,T12,question_reducer,3.4.5,,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
58688086,17911,T15,question_reducer,3.4.5,,,,,,6,6,,,,,,,,,,,,,,,,6,,1,,,,,,,,,,,,,
58688086,17911,T18,question_reducer,3.4.5,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,6,,,,,6,,,,
58688086,17911,T21,question_reducer,3.4.5,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,
58688086,17911,T25,question_reducer,3.4.5,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688087,17911,T12,question_reducer,3.4.5,,5,5,,,,,,,,,5,,5,5,5,5,,,5,,,,,,5,5,,,,,,,,,,,
58688087,17911,T15,question_reducer,3.4.5,,,,5,4,5,,,,,,,,,,,,5,,,,,,,,,,,,,,5,5,,,,,
58688087,17911,T18,question_reducer,3.4.5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688087,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,5,,
58688087,17911,T25,question_reducer,3.4.5,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688088,17911,T12,question_reducer,3.4.5,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688088,17911,T15,question_reducer,3.4.5,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688088,17911,T18,question_reducer,3.4.5,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688088,17911,T21,question_reducer,3.4.5,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688088,17911,T25,question_reducer,3.4.5,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688089,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688089,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688089,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688089,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688089,17911,T25,question_reducer,3.4.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688090,17911,T12,question_reducer,3.4.5,,2,7,,,,,,,,,7,,7,,7,,,,7,,,,,,,7,,,,,,,,,,,
58688090,17911,T15,question_reducer,3.4.5,,,,7,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,5,,,,,,
58688090,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
58688090,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,7,2,1,
58688090,17911,T25,question_reducer,3.4.5,1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688091,17911,T12,question_reducer,3.4.5,,8,8,,,,,,,,,8,,8,1,7,,,,1,,,,,,,8,,,,,,,,,,,
58688091,17911,T15,question_reducer,3.4.5,,,,8,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
58688091,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,8,,,,
58688091,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,
58688091,17911,T25,question_reducer,3.4.5,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688092,17911,T12,question_reducer,3.4.5,,9,9,,,,,,,,,9,,,,9,,,,8,,,,,,,9,,,,,,,,,,,
58688092,17911,T15,question_reducer,3.4.5,,,,9,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,
58688092,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688092,17911,T21,question_reducer,3.4.5,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688092,17911,T25,question_reducer,3.4.5,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688093,17911,T12,question_reducer,3.4.5,,6,6,,,,,,,,,2,,6,6,5,,,,5,,,,,,,6,,,,,,,,,,,
58688093,17911,T15,question_reducer,3.4.5,,,,6,6,6,3,,,,,,,,,,,6,,,2,,2,,1,,,,,,,5,6,,,,,
58688093,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,6,,,,
58688093,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
58688093,17911,T25,question_reducer,3.4.5,1,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688576,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,,,4,,,,4,,,,,,,3,,,,,,,,,,,
58688576,17911,T15,question_reducer,3.4.5,,,,4,4,4,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
58688576,17911,T18,question_reducer,3.4.5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
58688576,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,3,,,
58688576,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688577,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688577,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688577,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688577,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688577,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688578,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
58688578,17911,T15,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688578,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688578,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688578,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688579,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688579,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688579,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688579,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688579,17911,T25,question_reducer,3.4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688580,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,4,,4,,,,,,,,,,,2,,,,,,,,,,,
58688580,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688580,17911,T18,question_reducer,3.4.5,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688580,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688580,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688581,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,3,,,,3,,,,,,,,,,,2,,,,,,,,,,,
58688581,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688581,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688581,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688581,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688582,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,,,,
58688582,17911,T15,question_reducer,3.4.5,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688582,17911,T18,question_reducer,3.4.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688582,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688582,17911,T25,question_reducer,3.4.5,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688583,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,,,
58688583,17911,T15,question_reducer,3.4.5,,,,2,,2,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
58688583,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
58688583,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688583,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688584,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
58688584,17911,T15,question_reducer,3.4.5,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
58688584,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688584,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688584,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688585,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,3,,,3,3,,,,3,,,,,,,3,,,,,,,,,,,
58688585,17911,T15,question_reducer,3.4.5,,,,3,3,,,,,,,,,,,,,3,,,3,3,,,3,,,,,,,2,,,,,,
58688585,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,3,,,,,3,,,,
58688585,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,,
58688585,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688586,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,
58688586,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688586,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688586,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688586,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688587,17911,T12,question_reducer,3.4.5,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
58688587,17911,T15,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688587,17911,T18,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688587,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688587,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688588,17911,T12,question_reducer,3.4.5,,1,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
58688588,17911,T15,question_reducer,3.4.5,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
58688588,17911,T18,question_reducer,3.4.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688588,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688588,17911,T25,question_reducer,3.4.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688589,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,1,4,,,,4,,,,,,,4,,,,,,,,,,,
58688589,17911,T15,question_reducer,3.4.5,,,,4,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,
58688589,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
58688589,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,4,,
58688589,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688590,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,3,,,,3,,,,,,,,,,,2,,,,,,,,,,,
58688590,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688590,17911,T18,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688590,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688590,17911,T25,question_reducer,3.4.5,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688591,17911,T12,question_reducer,3.4.5,,,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
58688591,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688591,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688591,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688591,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688592,17911,T12,question_reducer,3.4.5,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
58688592,17911,T15,question_reducer,3.4.5,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
58688592,17911,T18,question_reducer,3.4.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688592,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688592,17911,T25,question_reducer,3.4.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688593,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,
58688593,17911,T15,question_reducer,3.4.5,,,,3,3,3,3,,,,,,,,,,,3,,,,,2,,,,,,,,,3,,,,,,
58688593,17911,T18,question_reducer,3.4.5,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
58688593,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688593,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688594,17911,T12,question_reducer,3.4.5,,2,3,,,,,,,,,3,,3,,3,,,,3,,,,,,,3,,,,,,,,,,,
58688594,17911,T15,question_reducer,3.4.5,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
58688594,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688594,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,3,,
58688594,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688595,17911,T12,question_reducer,3.4.5,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
58688595,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688595,17911,T18,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688595,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688595,17911,T25,question_reducer,3.4.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688596,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,,,,
58688596,17911,T15,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688596,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688596,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688596,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688597,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
58688597,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688597,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688597,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
58688597,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688598,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688598,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688598,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688598,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688598,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688599,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,4,,,,,,,
58688599,17911,T15,question_reducer,3.4.5,,,,4,4,,4,,,,,,,,,,,4,,,4,,,,,,,,,,,2,,,,,,
58688599,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,4,4,,,,,4,,,,2
58688599,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688599,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688600,17911,T12,question_reducer,3.4.5,,,4,,,,,,,,,,,,,4,,,,4,,,,,,,4,,,,,,,,,,,
58688600,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688600,17911,T18,question_reducer,3.4.5,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
58688600,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688600,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688601,17911,T12,question_reducer,3.4.5,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
58688601,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688601,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688601,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688601,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688602,17911,T12,question_reducer,3.4.5,,2,2,,,,,,,,,,,,,2,,,,2,,,,,,,2,,,,,,,,,,,
58688602,17911,T15,question_reducer,3.4.5,,,,2,,1,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,
58688602,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,2,,,,
58688602,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
58688602,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688603,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,,,4,,,,,,,,,,,4,,,,,,,,,,,
58688603,17911,T15,question_reducer,3.4.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688603,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688603,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688603,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688604,17911,T12,question_reducer,3.4.5,,,3,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,,,,,,
58688604,17911,T15,question_reducer,3.4.5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688604,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688604,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688604,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688605,17911,T12,question_reducer,3.4.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688605,17911,T15,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688605,17911,T18,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688605,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688605,17911,T25,question_reducer,3.4.5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688606,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,3,,3,3,3,3,,,2,,,,,,,3,,,,,,,,,,,
58688606,17911,T15,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688606,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,
58688606,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688606,17911,T25,question_reducer,3.4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688607,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688607,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688607,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58688607,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
