subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
58754827,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_026.jpg,20393,T3,First row Length Range [Text],[['-----']],1.0,1.0,-----
58754827,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_026.jpg,20393,T4,First row Mean Length [Text],"[['7.1', '7.1', '7.1']]",3.0,3.0,7.1
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T2,First row Number of Fish [Text],"[['10', '10', '10']]",3.0,3.0,10
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T3,First row Length Range [Text],"[['4.3-5.4', '4.3-5.4', '4.3-5.4']]",3.0,3.0,4.3-5.4
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T4,First row Mean Length [Text],"[['4.9', '4.9', '4.9']]",3.0,3.0,4.9
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T8,Second row Number of Fish [Text],"[['9', '9', '9']]",3.0,3.0,9
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T9,Second row Length Range [Text],"[['6.5-8.8', '6.5-8.8', '6.5-8.8']]",3.0,3.0,6.5-8.8
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T10,Second row Mean Length [Text],"[['7.7', '7.7', '7.7']]",3.0,3.0,7.7
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T14,Third row Number of Fish [Text],"[['19', '19', '19']]",3.0,3.0,19
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T15,Third row Length Range [Text],"[['8.3-12.9', '8.3-12.6', '8.3-12.6']]",3.0,2.0,8.3-12.6
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T16,Third row Mean Length [Text],"[['9.7', '9.7', '9.7']]",3.0,3.0,9.7
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T20,Fourth row Number of Fish [Text],"[['10', '10', '10']]",3.0,3.0,10
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T21,Fourth row Length Range [Text],"[['11.5-14.2', '11.5-14.2', '11.5-14.2']]",3.0,3.0,11.5-14.2
58754828,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Spree_GROW_014.jpg,20393,T22,Fourth row Mean Length [Text],"[['13.0', '13.0', '13.0']]",3.0,3.0,13.0
58754837,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_042.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754837,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_042.jpg,20393,T3,First row Length Range [Text],[['...']],1.0,1.0,...
58754837,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Stager_GROW_042.jpg,20393,T4,First row Mean Length [Text],"[['7.1', '7.1', '7.1']]",3.0,3.0,7.1
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T2,First row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T3,First row Length Range [Text],"[['9.0-11.0', '9.0-11.0', '9.0-11.0']]",3.0,3.0,9.0-11.0
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T4,First row Mean Length [Text],"[['9.8', '9.8', '9.8']]",3.0,3.0,9.8
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T8,Second row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T9,Second row Length Range [Text],"[['11.0-12.8', '11.0-12.8', '11.0-12.8']]",3.0,3.0,11.0-12.8
58754856,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Timber_GROW_022.jpg,20393,T10,Second row Mean Length [Text],"[['12.1', '12.1', '12.1']]",3.0,3.0,12.1
58755165,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_035.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58755165,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_035.jpg,20393,T3,First row Length Range [Text],"[['14.2', '14.2', '14.2']]",3.0,3.0,14.2
58755165,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_FannyHooe_GROW_035.jpg,20393,T4,First row Mean Length [Text],"[['14.2', '14.2', '14.2']]",3.0,3.0,14.2
58755206,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_038.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2']]",2.0,2.0,2
58755206,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_038.jpg,20393,T3,First row Length Range [Text],"[['8.7-10.6', '8.7-10.6']]",2.0,2.0,8.7-10.6
58755206,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lapeer_Cedar_FISHc_038.jpg,20393,T4,First row Mean Length [Text],"[['9.6', '9.6']]",2.0,2.0,9.6
59687823,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_023.jpeg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59687823,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_023.jpeg,20393,T3,First row Length Range [Text],"[['7.4', '7.4', '7.4']]",3.0,3.0,7.4
59687823,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_023.jpeg,20393,T4,First row Mean Length [Text],"[['7.4', '7.4', '7.4']]",3.0,3.0,7.4
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T3,First row Length Range [Text],"[['6.1-6.4', '6.1-6.4', '6.1-6.4']]",3.0,3.0,6.1-6.4
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T4,First row Mean Length [Text],"[['6.3', '6.3', '6.3']]",3.0,3.0,6.3
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T8,Second row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T9,Second row Length Range [Text],"[['8.0-9.9', '8.0-9.9', '8.0-9.9']]",3.0,3.0,8.0-9.9
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T10,Second row Mean Length [Text],"[['9.0', '9.0', '9.0']]",3.0,3.0,9.0
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T15,Third row Length Range [Text],"[['11.1', '11.1', '11.1']]",3.0,3.0,11.1
59687914,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg,20393,T16,Third row Mean Length [Text],"[['11.1', '11.1', '11.1']]",3.0,3.0,11.1
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T3,First row Length Range [Text],"[['8.0-10.0', '8.0-10.0', '8.0-10.0']]",3.0,3.0,8.0-10.0
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T4,First row Mean Length [Text],"[['9.0', '9.0', '9.0']]",3.0,3.0,9.0
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T9,Second row Length Range [Text],"[['12.7', '12.7', '12.7']]",3.0,3.0,12.7
59688017,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_Rainbow_GROW_002.jpg,,20393,T10,Second row Mean Length [Text],"[['12.7', '12.7', '12.7']]",3.0,3.0,12.7
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T3,First row Length Range [Text],"[['5.7-5.8', '5.7-5.8', '5.7-5.8']]",3.0,3.0,5.7-5.8
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T4,First row Mean Length [Text],"[['5.75', '5.75', '5.75']]",3.0,3.0,5.75
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T8,Second row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T9,Second row Length Range [Text],"[['7.6-8.4', '7.6-8.4', '7.6-8.4']]",3.0,3.0,7.6-8.4
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T10,Second row Mean Length [Text],"[['8.0', '8.0', '8.0']]",3.0,3.0,8.0
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T15,Third row Length Range [Text],"[['10.0-10.0', '10.0', '10.0']]",3.0,2.0,10.0
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T16,Third row Mean Length [Text],"[['10.0', '10.0']]",2.0,2.0,10.0
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T20,Fourth row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T21,Fourth row Length Range [Text],"[['11.2-11.8', '11.2-11.8', '11.2-11.8']]",3.0,3.0,11.2-11.8
59688072,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Section7_FISHs_001.jpg,,20393,T22,Fourth row Mean Length [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T3,First row Length Range [Text],"[['7.3-8.1', '7.3-8.1', '7.3-8.1']]",3.0,3.0,7.3-8.1
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T4,First row Mean Length [Text],"[['7.7', '7.7', '7.7']]",3.0,3.0,7.7
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T9,Second row Length Range [Text],"[['9.9', '9.9', '9.9']]",3.0,3.0,9.9
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T10,Second row Mean Length [Text],"[['9.9', '9.9', '9.9']]",3.0,3.0,9.9
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T15,Third row Length Range [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
59688073,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,,20393,T16,Third row Mean Length [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
59688099,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_McAlpinePond_GROW_004.jpg,,20393,T2,First row Number of Fish [Text],"[['14', '14', '14']]",3.0,3.0,14
59688099,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_McAlpinePond_GROW_004.jpg,,20393,T3,First row Length Range [Text],"[['255-340mm', '255-340', '255-340']]",3.0,2.0,255-340
59688099,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_McAlpinePond_GROW_004.jpg,,20393,T4,First row Mean Length [Text],"[['292mm', '292', '292'], ['', '(11.5)', '']]",3.0,1.5,292 (11.5)
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T2,First row Number of Fish [Text],"[['12', '12', '12']]",3.0,3.0,12
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T3,First row Length Range [Text],"[['5.0-6.3', '5.0-6.3', '5.0-6.3']]",3.0,3.0,5.0-6.3
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T4,First row Mean Length [Text],"[['5.7', '5.7', '5.7']]",3.0,3.0,5.7
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T8,Second row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T9,Second row Length Range [Text],"[['8.1-9.0', '8.1-9.0', '8.1-9.0']]",3.0,3.0,8.1-9.0
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T10,Second row Mean Length [Text],"[['8.7', '8.7', '8.7']]",3.0,3.0,8.7
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T14,Third row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T15,Third row Length Range [Text],"[['9.4-11.4', '9.4-11.4', '9.4-11.4']]",3.0,3.0,9.4-11.4
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T16,Third row Mean Length [Text],"[['10.3', '10.3', '10.3']]",3.0,3.0,10.3
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T20,Fourth row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T21,Fourth row Length Range [Text],"[['13.8-13.9', '13.8-13.9', '13.8-13.9']]",3.0,3.0,13.8-13.9
59688101,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_Millecoquin_GROW_138.jpg,,20393,T22,Fourth row Mean Length [Text],"[['13.85', '13.85', '13.85']]",3.0,3.0,13.85
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T3,First row Length Range [Text],"[['9.6-11.6', '9.6-11.6', '9.6-11.6']]",3.0,3.0,9.6-11.6
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T4,First row Mean Length [Text],"[['10.4', '10.4', '10.4']]",3.0,3.0,10.4
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T9,Second row Length Range [Text],"[['11.8', '11.8', '11.8']]",3.0,3.0,11.8
59688106,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Clear_GROW_006.jpg,,20393,T10,Second row Mean Length [Text],"[['11.8', '11.8', '11.8']]",3.0,3.0,11.8
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T3,First row Length Range [Text],"[['6.4-8.1', '6.4-8.1', '6.4-8.1']]",3.0,3.0,6.4-8.1
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T4,First row Mean Length [Text],"[['7.3', '7.3', '7.3']]",3.0,3.0,7.3
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T8,Second row Number of Fish [Text],"[['8', '8', '8']]",3.0,3.0,8
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T9,Second row Length Range [Text],"[['10.7-12.7', '10.7-12.7', '10.7-12.7']]",3.0,3.0,10.7-12.7
59688115,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Island45N_30W_S14_GROW_001.jpg,,20393,T10,Second row Mean Length [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T3,First row Length Range [Text],"[['14.0', '14.0', '14.0']]",3.0,3.0,14.0
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T4,First row Mean Length [Text],"[['14.0', '14.0', '14.0']]",3.0,3.0,14.0
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T9,Second row Length Range [Text],"[['23.4', '23.4', '23.4']]",3.0,3.0,23.4
59688123,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Moccasin_GROW_067.jpg,,20393,T10,Second row Mean Length [Text],"[['23.4', '23.4', '23.4']]",3.0,3.0,23.4
