"subject_id","URL.4","URL.8","workflow_id","task","Full.Task.Text","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text","data.user_ids","original_id"
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['1', '1', '1']]",3,3,"1","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T8","Area","[['82.5', '82.5', '82.5'], ['acres', 'acres', 'acres']]",3,3,"82.5 acres","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['25', '25', '25'], ['feet', 'feet', 'feet']]",3,3,"25 feet","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T12","Area of Vegetation","[['About', 'About', 'About'], ['60', '60', '60']]",3,3,"About 60","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T13","Per cent shoal","[['85', '85', '85']]",3,3,"85","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T14","Secchi disk (range)","[['7', '7', '7'], ['feet', 'feet', 'feet']]",3,3,"7 feet","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T15","Temperature – Surface","[['79F', '79F', '79'], ['', '', 'F']]",3,1.5,"79F F","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T17","Thermocline location","[['15', '15', '15'], ['to', 'to', 'to'], ['20', '20', '20'], ['feet', 'feet', 'feet']]",3,3,"15 to 20 feet","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","[['6.2-6.0', '6.2-6.0', '6.2-6.0'], ['ppm', 'ppm', 'ppm']]",3,3,"6.2-6.0 ppm","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['100', '100', '100'], ['ppm.', 'ppm.', 'ppm.']]",3,3,"100 ppm.","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T23","Temperature – Bottom","[['62F', '62F', '62'], ['', '', 'F']]",3,1.5,"62F F","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","[['4.2-0.4', '4.2-0.4', '4.2-0.4'], ['ppm', 'ppm', 'ppm']]",3,3,"4.2-0.4 ppm","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T25","Dam in outlet","[['No', 'No', 'No']]",3,3,"No","[2376369, 1312868, 1484814]",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940973
83381067,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_CRISPELL_SUMM_0001_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940973
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T0","Cottages","[['14', '14', '14']]",3,3,"14","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T1","Hotels / Homes","[['-', '--']]",2,1,"-","[2376369, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['2', '2', '2']]",3,3,"2","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['2', '2', '2']]",3,3,"2","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T8","Area","[['213', '213', '213'], ['acres', 'acres', 'acres']]",3,3,"213 acres","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['43', '43', '43'], ['ft.', 'ft.', 'ft.']]",3,3,"43 ft.","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T12","Area of Vegetation","[['50', '59', '50'], ['acres,', 'acres,', 'acres,'], ['sparse', 'sparse', 'aparse']]",3,2.33333333333333,"50 acres, sparse","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T13","Per cent shoal","[['About', 'About', 'About'], ['50', '50', '50']]",3,3,"About 50","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T14","Secchi disk (range)","[['6', '6', '6'], ['ft.', 'ft.', 'ft.']]",3,3,"6 ft.","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T15","Temperature – Surface","[['75F', '75', '75F'], ['', 'F', '']]",3,1.5,"75F F","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T17","Thermocline location","[['25-30', '25-30', '25-30'], ['ft.', 'ft.', 'ft.']]",3,3,"25-30 ft.","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","[['7.5-6.0', '7.5-6.0', '7.5-6.0'], ['ppm.', 'ppm.', 'ppm.']]",3,3,"7.5-6.0 ppm.","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['153', '153', '153'], ['ppm.', 'ppm', 'ppm.']]",3,2.5,"153 ppm.","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T23","Temperature – Bottom","[['59', '59', '59']]",3,3,"59","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","[['7.0-8.3', '7.0-8.3', '7.0-8.3'], ['ppm', 'ppm', 'ppm']]",3,3,"7.0-8.3 ppm","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T25","Dam in outlet","[['No', 'No', 'No']]",3,3,"No","[2376369, 1894841, 1312868]",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940974
83381068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FARWELL_SUMM_0001_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940974
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T0","Cottages","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T1","Hotels / Homes","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T8","Area","[['11.2', '11.2', '11.2'], ['acres', 'acres', 'acres']]",3,3,"11.2 acres","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T9","Shore Development","[['none', 'none', 'more']]",3,2,"none","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[[""13'"", ""13'"", ""13'""]]",3,3,"13'","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T12","Area of Vegetation","[['100', '100', '100'], ['to', 'to', 'to'], ['200', '200', '200'], ['ft', 'ft.', 'ft.']]",3,2.75,"100 to 200 ft.","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T13","Per cent shoal","[['80%', '80%', '80%']]",3,3,"80%","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T14","Secchi disk (range)","[[""4'"", ""4'"", ""4'""], ['5""', '5""', '5""']]",3,3,"4' 5""","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T15","Temperature – Surface","[['26.8C', '26.8', '26.8'], ['', 'C.', 'C']]",3,1.5,"26.8 C.","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","[['no', 'no', 'no'], ['(?)', '(?)', '']]",3,2.5,"no (?)","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T17","Thermocline location","",NA,NA,"","",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","[['2.23', '2.23', '2.23'], ['to', 'to', 'to'], ['5.63', '5.63', '5.63'], ['p.p.m.', 'p.p.m.', 'p.p.m.']]",3,3,"2.23 to 5.63 p.p.m.","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['220', '220', '220'], ['to', 'to', 'to'], ['222', '222', '222']]",3,3,"220 to 222","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T23","Temperature – Bottom","[['22.0C', '22.0', '22.0'], ['', 'C.', 'C']]",3,1.5,"22.0 C.","[2376369, 1312868, 1484814]",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T25","Dam in outlet","",NA,NA,"","",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940976
83381069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_FREYMUTH_SUMM_0001_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940976
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T0","Cottages","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T1","Hotels / Homes","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T8","Area","[['about', 'about', 'about'], ['10', '10', '10'], ['acres', 'acres', 'acres']]",3,3,"about 10 acres","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T9","Shore Development","[['none', 'none', 'none']]",3,3,"none","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['9', '9', '9'], ['feet', 'feet', 'feet']]",3,3,"9 feet","[2376369, 2290372, 1312868]",82940978
83381070,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/JACKSON_HEYDLAUFF_SUMM_0001_2.jpeg",18891,"T12","Area of Vegetation","[['all', 'all', 'all'], ['shoal', 'shoal', 'shoal']]",3,3,"all shoal","[2376369, 2290372, 1312868]",82940978
