subject_id,URL 4,URL 8,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T3,"[['5.4-7.7', '5.4-7.7', '5.4-7.7']]",3,3,5.4-7.7,"[1312868, 1484814, 1325481]"
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T4,"[['6.5', '6.5', '6.5']]",3,3,6.5,"[1312868, 1484814, 1325481]"
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T8,"[['5', '5', '5']]",3,3,5,"[1312868, 1484814, 1325481]"
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T9,"[['7.1-8.5', '7.1-8.5', '7.1-8.5']]",3,3,7.1-8.5,"[1312868, 1484814, 1325481]"
80048637,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Portage(Big)_GROW_240.jpeg,,20630,T10,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T2,"[['7', '7', '7']]",3,3,7,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T3,"[['6.2-7.0', '6.2-7.0', '6.2-7.0']]",3,3,6.2-7.0,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T4,"[['6.7', '6.7', '6.7']]",3,3,6.7,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T8,"[['3', '3', '3']]",3,3,3,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T9,"[['8.3-8.4', '8.3-8.4', '8.3-8.4']]",3,3,8.3-8.4,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T10,"[['8.3', '8.3', '8.3']]",3,3,8.3,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T14,"[['7', '7', '7']]",3,3,7,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T15,"[['8.0-9.5', '8.0-9.5', '8.0-9.5']]",3,3,8.0-9.5,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T16,"[['8.6', '8.6', '8.6']]",3,3,8.6,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T20,"[['4', '4', '7']]",3,2,4,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T21,"[['9.6-10.3', '9.6-10.3', '8.0-9.5']]",3,2,9.6-10.3,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T22,"[['9.9', '9.9', '8.6']]",3,2,9.9,"[1312868, 1484814, 1325481]"
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T26,[['4']],1,1,4,[1325481]
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T27,[['9.6-10.3']],1,1,9.6-10.3,[1325481]
80048638,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Strawberry_GROW_082.jpeg,,20630,T28,[['9.9']],1,1,9.9,[1325481]
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T2,"[['18', '18', '18']]",3,3,18,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T3,"[['4.7-6.5', '4.7-6.5', '4.7-6.5']]",3,3,4.7-6.5,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T4,"[['5.4', '5.4', '5.4']]",3,3,5.4,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T8,"[['9', '9', '9']]",3,3,9,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T9,"[['6.5-9.5', '6.5-9.5', '6.5-9.5']]",3,3,6.5-9.5,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T10,"[['7.5', '7.5', '7.5']]",3,3,7.5,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T14,"[['2', '2', '2']]",3,3,2,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T15,"[['9.5-10.0', '9.5-10.0', '9.5-10.0']]",3,3,9.5-10.0,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T16,"[['9.8', '9.8', '9.8']]",3,3,9.8,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T20,"[['3', '3', '3']]",3,3,3,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T21,"[['10.1-10.2', '10.1-10.2', '10.1-10.2']]",3,3,10.1-10.2,"[1312868, 1061480, 1484814]"
80048639,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Thompson_GROW_046.jpeg,,20630,T22,"[['10.2', '10.2', '10.2']]",3,3,10.2,"[1312868, 1061480, 1484814]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T2,"[['4', '4', '4']]",3,3,4,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T3,"[['7.4-8.4', '7.4-8.4', '7.4-8.4']]",3,3,7.4-8.4,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T4,"[['8.0', '8.0', '8.0']]",3,3,8,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T8,"[['13', '13', '13']]",3,3,13,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T9,"[['7.3-9.8', '7.3-9.8', '7.3-9.8']]",3,3,7.3-9.8,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T10,"[['8.5', '8.5', '8.5']]",3,3,8.5,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T14,"[['6', '6', '6']]",3,3,6,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T15,"[['9.2-10.0', '9.2-10.0', '9.2-10.0']]",3,3,9.2-10.0,"[1312868, 1484814, 1325481]"
80048640,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Woodland_GROW_089.jpeg,,20630,T16,"[['9.4', '9.4', '9.4']]",3,3,9.4,"[1312868, 1484814, 1325481]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T3,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T4,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T8,"[['5', '5', '5']]",3,3,5,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T9,"[['5.5-6.5', '5.5-6.5', '5.5-6.5']]",3,3,5.5-6.5,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T10,"[['5.9', '5.9', '5.9']]",3,3,5.9,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T14,"[['2', '2', '2']]",3,3,2,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T15,"[['4.7-6.8', '4.7-6.8', '4.7-6.8']]",3,3,4.7-6.8,"[1312868, 1484814, 1061480]"
80048641,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/Livingston_Zukey_GROW_052.jpeg,,20630,T16,"[['5.8', '5.8', '5.8']]",3,3,5.8,"[1312868, 1484814, 1061480]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T2,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T3,"[['4.2-4.8', '4.2-4.8', '4.2-4.8']]",3,3,4.2-4.8,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T4,"[['4.5', '4.5', '4.5']]",3,3,4.5,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T8,"[['12', '12', '12']]",3,3,12,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T9,"[['5.1-5.9', '5.1-5.9', '5.1-5.9']]",3,3,5.1-5.9,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T10,"[['5.4', '5.4', '5.4']]",3,3,5.4,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T14,"[['10', '10', '10']]",3,3,10,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T15,"[['5.4-6.2', '5.4-6.2', '5.4-6.2']]",3,3,5.4-6.2,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T16,"[['5.7', '5.7', '5.7']]",3,3,5.7,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T20,"[['7', '7', '7']]",3,3,7,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T21,"[['5.6-8.5', '5.6-8.5', '5.6-8.5']]",3,3,5.6-8.5,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T22,"[['7.4', '7.4', '7.4']]",3,3,7.4,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T26,"[['1', '1', '1']]",3,3,1,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T27,"[['9.5', '9.5', '9.5']]",3,3,9.5,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T28,"[['9.5', '9.5', '9.5']]",3,3,9.5,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T32,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T33,"[['7.3-9.5', '7.3-9.5', '7.3-9.5']]",3,3,7.3-9.5,"[1312868, 1325481, 2376369]"
80048654,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OAKLAND_TIPSICO_GROW_0003_7.jpeg,,20630,T34,"[['8.4', '8.4', '8.4']]",3,3,8.4,"[1312868, 1325481, 2376369]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T2,"[['11', '11', '1']]",3,2,11,"[1312868, 1061480, 1484814]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T3,"[['6.0-7.5', '6.0-7.5', '6.0-7.5']]",3,3,6.0-7.5,"[1312868, 1061480, 1484814]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T4,"[['6.7', '6.7', '6.7']]",3,3,6.7,"[1312868, 1061480, 1484814]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T8,"[['3', '3', '3']]",3,3,3,"[1312868, 1061480, 1484814]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T9,"[['8.6-9.5', '8.6-9.5', '8.6-9.5']]",3,3,8.6-9.5,"[1312868, 1061480, 1484814]"
80048659,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/OGEMAW_SAGE_GROW_0010_5.jpeg,,20630,T10,"[['8.9', '8.9', '8.9']]",3,3,8.9,"[1312868, 1061480, 1484814]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T2,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T3,"[['5.3-5.8', '5.3-5.8', '5.3-5.8']]",3,3,5.3-5.8,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T4,"[['5.5', '5.5', '5.5']]",3,3,5.5,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T8,"[['9', '9', '9']]",3,3,9,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T9,"[['7.5-8.3', '7.5-8.3', '7.5-8.3']]",3,3,7.5-8.3,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T10,"[['7.9', '7.9', '7.9']]",3,3,7.9,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T14,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T15,"[['8.3-8.7', '8.3-8.7', '8.3-8.7']]",3,3,8.3-8.7,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T16,"[['8.5', '8.5', '8.5']]",3,3,8.5,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T20,"[['4', '4', '4']]",3,3,4,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T21,"[['8.7-9.7', '8.7-9.7', '8.7-9.7']]",3,3,8.7-9.7,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T22,"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T26,"[['2', '2', '2']]",3,3,2,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T27,"[['10.2-10.6', '10.2-10.6', '10.2-10.6']]",3,3,10.2-10.6,"[1312868, 1325481, 2376369]"
80048660,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BIGSILVER_GROW_0001_10.jpeg,,20630,T28,"[['10.4', '10.4', '10.4']]",3,3,10.4,"[1312868, 1325481, 2376369]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T2,"[['1', '1', '1']]",3,3,1,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T3,"[['4.8', '4.8', '4.8']]",3,3,4.8,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T4,"[['4.8', '4.8', '4.8']]",3,3,4.8,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T8,"[['3', '3', '3']]",3,3,3,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T9,"[['6.0-6.5', '6.0-6.5', '6.0-6.5']]",3,3,6.0-6.5,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T10,"[['6.2', '6.2', '6.2']]",3,3,6.2,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T14,"[['8', '8', '8']]",3,3,8,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T15,"[['6.3-8.5', '6.3-8.5', '6.3-8.5']]",3,3,6.3-8.5,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T16,"[['7.7', '7.7', '7.7']]",3,3,7.7,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T20,"[['2', '2', '2']]",3,3,2,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T21,"[['9.2-11.1', '9.20-11.1', '9.2-11.2']]",3,1,9.2-11.1,"[1312868, 2376369, 1484814]"
80048662,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_BRUIN_GROW_0008_6.jpeg,,20630,T22,"[['10.2', '10.2', '10.2']]",3,3,10.2,"[1312868, 2376369, 1484814]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T2,"[['12', '12', '12']]",3,3,12,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T3,"[['6.4-7.6', '6.4-7.6', '6.4-7.6']]",3,3,6.4-7.6,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T4,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T8,"[['14', '14', '14']]",3,3,14,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T9,"[['6.7-9.4', '6.7-9.4', '6.7-9.4']]",3,3,6.7-9.4,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T10,"[['7.6', '7.6', '7.6']]",3,3,7.6,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T14,"[['1', '1', '1']]",3,3,1,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T15,"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 1484814, 2376369]"
80048663,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_FIRSTSECONDANDTHIRD_GROW_0001_3.jpeg,,20630,T16,"[['9.1', '9.1', '9.1']]",3,3,9.1,"[1312868, 1484814, 2376369]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T2,"[['3', '3', '3']]",3,3,3,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T3,"[['6.6-7.3', '6.6-7.3', '6.6-7.3']]",3,3,6.6-7.3,"[1312868, 1484814, 1325481]"
80048664,https://changes-ifr.s3.us-east-2.amazonaws.com/ss5/GROW_pages/single/WASHTENAW_MILL_GROW_0001_6.jpeg,,20630,T4,"[['7.0', '7.0', '7.0']]",3,3,7,"[1312868, 1484814, 1325481]"
