"subject_id","mdnrid","nhdid","county","lakename","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","fishing_intensity_summer","fishing_intensity_winter","fishing_intensity_summer_text","fishing_intensity_winter_text","public_fishing_text","public_fishing","max_depth_m","secchi_min_m","secchi_max_m","lake_area_min_ha","lake_area_max_ha","min_shoal_pct","max_shoal_pct","liveries_min_n","liveries_max_n","resorts_min_n","resorts_max_n","cottages_min_n","cottages_max_n","hotels_homes_min_n","hotels_homes_max_n","development","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_height_min_m","dam_height_max_m","dam_outlet","dam_passable_for_fish","dam_effect_fish","dam_outlet_text","dam_passable_for_fish_text","dam_effect_fish_text","thermocline_present","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","temp_surface_min_c","temp_surface_max_c","temp_bottom_min_c","temp_bottom_max_c","do_above_thermo_min_ppm","do_above_thermo_max_ppm","do_in_thermo_min_ppm","do_in_thermo_max_ppm","do_below_thermo_min_ppm","do_below_thermo_max_ppm","banded_killifish","black_bullhead","black_crappie","blackchin_shiner","blacknose_shiner","bluegill","bluntnose_minnow","bowfin","brook_silverside","brook_trout","brown_bullhead","brown_trout","bullhead_species","cisco","common_carp","common_shiner","golden_shiner","grass_pickerel","iowa_darter","johnny_darter","lake_chubsucker","largemouth_bass","longnose_gar","mimic_shiner","northern_pike","pumpkinseed","rainbow_trout","rock_bass","smallmouth_bass","spotted_gar","walleye","white_sucker","yellow_bullhead","yellow_perch","fish_extras","filename1","filename2"
58688087,"L13969","151873875","WASHTENAW","HALFMOON",5,"August",1942,9,"August",1942,"light","light","light","light",NA,NA,26.516,4.267,NA,99.15,NA,25,NA,1,NA,0,NA,36,NA,0,NA,NA,180,185,NA,2.1,3.657,NA,"yes",NA,"no","at hi-land lake",NA,"not important to half moon lake","yes",4.572,7.62,NA,24.444,NA,5.556,NA,7,8,NA,NA,3,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,"longeared_sunfish_ear_sunfish; blackstriped_topminnow_log_perch; warmouth_bass_green_sunfish","Washtenaw_HalfMoon_47-51_1942_SUMM_001_01.jpg","Washtenaw_HalfMoon_47-51_1942_SUMM_001_02.jpg"
58688090,"L15682","145333884","WASHTENAW","LITTLEPORTAGE",5,"September",1941,14,"September",1941,"heavy","heavy","mediumtoheavy","mediumtoheavy",NA,NA,12.801,2.895,NA,40.874,NA,57,NA,1,NA,0,NA,0,NA,0,NA,NA,160,247,NA,1.7,NA,NA,"yes",NA,NA,"in big portage",NA,NA,"yes",5.486,9.144,NA,20.5,NA,9.9,NA,8.1,NA,NA,NA,0,8.1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,"longear_sunfish_fingerlings_warmouth; blackbanded_banded_top_minnow_straw_strawcolored_minnow_spottail_shiner_silverside; gar_not_specified","Washtenaw_LittlePortage_81-71_1941_SUMM_001_01.jpg","Washtenaw_LittlePortage_81-71_1941_SUMM_001_02.jpg"
58688093,"L22918","145333903","WASHTENAW","WHITMORE",20,"August",1940,28,"August",1940,"heavy","heavy","veryheavy","heavy",NA,NA,19.811,4.267,NA,273.978,NA,80,NA,8,NA,2,NA,230,NA,1,NA,NA,91,142,NA,1.84,NA,NA,NA,NA,"no",NA,NA,"-","yes",7.315,13.715,NA,22.6,23.2,8.9,15.6,4.3,6.8,NA,NA,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,"warmouth_bass_mud_pike; straw_pike_shiner_chub_banded_top_cat_least_darter_blackbanded_minnow_creek_chub_silverside_darter; tadpole_cat","Washtenaw_Whitmore_47-153_1940_SUMM_001_01.jpg","Washtenaw_Whitmore_47-153_1940_SUMM_001_02.jpg"
58688584,"L29427","155636169","VANBUREN","HUZZY",20,"August",1952,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"minnows","VanBuren_Huzzy_SUMM_25.jpeg","VanBuren_Huzzy_SUMM_24.jpeg"
58688587,"L2151","149729780","TUSCOLA","PHELPS",14,"August",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"fingerling","Tuscola_Phelps_SUMM_3.jpeg","Tuscola_Phelps_SUMM_2.jpeg"
58688592,"L16502","155637764","STJOSEPH","MINNEWAUKON",11,"July",1938,15,"July",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,"Black-chin minnow; green sunfish ","StJoseph_Minnewaukon_SUMM_4.jpeg","StJoseph_Minnewaukon_SUMM_3.jpeg"
58688599,"L29995","155637270","STJOSEPH","COREY",22,"July",1953,30,"July",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,"sand_shiner_brook_silversides_hornyhead_chub","StJoseph_Corey_SUMM_2.jpeg","StJoseph_Corey_SUMM_1.jpeg"
58688602,"L14589","155637313","STJOSEPH","EBERHARD",30,"June",1941,1,"July",1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,"warmouth; skipjacks; shortnose_gar","StJoseph_Eberhard_SUMM_14.jpeg","StJoseph_Eberhard_SUMM_13.jpeg"
58688604,"L23310","{75399210-3C6D-477A-A1E4-20635EE289A6}","SCHOOLCRAFT","TWIN",4,"August",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,"Schoolcraft_Twin_SUMM_28.jpeg","Schoolcraft_Twin_SUMM_27.jpeg"
58688612,"L36123","44364946","SCHOOLCRAFT","STUEBEN",11,"July",1960,12,"July",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,"ps_sunfish; black_nosed_dace","Schoolcraft_Stueben_SUMM_4.jpeg","Schoolcraft_Stueben_SUMM_3.jpeg"
58688614,"L31539","44361740","SCHOOLCRAFT","SECTIONSEVEN",5,"November",1957,NA,"November",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Schoolcraft_SectionSeven_SUMM_4.jpeg","Schoolcraft_SectionSeven_SUMM_3.jpeg"
58688616,"L31539","44361740","SCHOOLCRAFT","SECTIONSEVEN",24,"August",1950,25,"August",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Schoolcraft_SectionSeven_SUMM_2.jpeg","Schoolcraft_SectionSeven_SUMM_1.jpeg"
58688620,"L32136","44365608","SCHOOLCRAFT","RIM",6,"June",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Schoolcraft_Rim_SUMM_26.jpeg","Schoolcraft_Rim_SUMM_25.jpeg"
58688624,"L35588","44365074","SCHOOLCRAFT","PEANUT",15,"June",1957,13,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Schoolcraft_Peanut_SUMM_2.jpeg","Schoolcraft_Peanut_SUMM_1.jpeg"
58688633,"L23408","44361692","SCHOOLCRAFT","LOST",24,"August",1950,24,"August",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Schoolcraft_Lost_SUMM_2.jpeg","Schoolcraft_Lost_SUMM_1.jpeg"
58688634,"L35374","44365528","SCHOOLCRAFT","LITTLEBASS",5,"August",1957,6,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,"Schoolcraft_LittleBass_SUMM_4.jpeg","Schoolcraft_LittleBass_SUMM_3.jpeg"
58688635,"L33058","44363734","SCHOOLCRAFT","LILY",28,"August",1957,29,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"ps_s_sunfish","Schoolcraft_Lily_SUMM_9.jpeg","Schoolcraft_Lily_SUMM_10.jpeg"
58688636,"L32133","44364024","SCHOOLCRAFT","LITTLEBOOT",27,"August",1957,28,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,"ps_sunfish","Schoolcraft_LittleBoot_SUMM_2.jpeg","Schoolcraft_LittleBoot_SUMM_1.jpeg"
58688640,"L36439","44365590","SCHOOLCRAFT","HUB",13,"June",1972,13,"June",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Schoolcraft_Hub_SUMM_2.jpeg","Schoolcraft_Hub_SUMM_1.jpeg"
58688641,"L31148","44362742","SCHOOLCRAFT","HARCOURT",3,"September",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Schoolcraft_Harcourt_SUMM_16.jpeg","Schoolcraft_Harcourt_SUMM_15.jpeg"
58688643,"L34129","44365904","SCHOOLCRAFT","ISLAND",14,"July",1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,NA,"Schoolcraft_Island_SUMM_4.jpeg","Schoolcraft_Island_SUMM_3.jpeg"
58688646,"L28405","44361944","SCHOOLCRAFT","FOLLY",22,"August",1952,22,"August",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Schoolcraft_Folly_SUMM_4.jpeg","Schoolcraft_Folly_SUMM_3.jpeg"
58688647,"L36374","44365254","SCHOOLCRAFT","EAST",12,"July",1962,29,"August",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,"f_e_sunfish","Schoolcraft_East_SUMM_2.jpeg","Schoolcraft_East_SUMM_1.jpeg"
58688652,"L36068","{4A8FD889-A2CF-44AE-9DF3-86D4630604DF}","SCHOOLCRAFT","DEEP",11,"June",1975,12,"June",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"white_sucker_common_minnow","Schoolcraft_Deep_SUMM_2.jpeg","Schoolcraft_Deep_SUMM_1.jpeg"
58688659,"L26756","44364544","SCHOOLCRAFT","CRESCENT",22,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,"Schoolcraft_Crescent_SUMM_16.jpeg","Schoolcraft_Crescent_SUMM_15.jpeg"
58688660,"L26756","44364544","SCHOOLCRAFT","CRESCENT",22,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Minnows","Schoolcraft_Crescent_SUMM_14.jpeg","Schoolcraft_Crescent_SUMM_13.jpeg"
58688664,"L34015","44365178","SCHOOLCRAFT","COOKSON",29,"July",1957,23,"August",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schoolcraft_Cookson_SUMM_2.jpeg","Schoolcraft_Cookson_SUMM_1.jpeg"
58688670,"L35230","44365014","SCHOOLCRAFT","BLUSH",11,"July",1962,28,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,"p_s_sunfish; n_shiners","Schoolcraft_Blush_SUMM_4.jpeg","Schoolcraft_Blush_SUMM_3.jpeg"
58688673,"L36528","44364568","SCHOOLCRAFT","BIGISLAND",16,"August",1954,21,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,NA,"Schoolcraft_BigIsland_SUMM_6.jpeg","Schoolcraft_BigIsland_SUMM_5.jpeg"
58688683,"L4873","113469979","PRESQUEISLE","SUNKEN",NA,"April",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,"minnows; pickerel","PresqueIsle_Sunken_SUMM_9.jpeg","PresqueIsle_Sunken_SUMM_10.jpeg"
58688689,"L11813","122383011","PRESQUEISLE","LOST",25,"June",1951,29,"June",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,NA,"PresqueIsle_Lost_SUMM_38.jpeg","PresqueIsle_Lost_SUMM_37.jpeg"
58688691,"L13950","122382916","PRESQUEISLE","GRAND",28,"June",1950,17,"July",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,"hornyhead_club_creek_chub_log_perch_mudminnow","PresqueIsle_Grand_SUMM_6.jpeg","PresqueIsle_Grand_SUMM_5.jpeg"
58688694,"L4117","122382883","PRESQUEISLE","ESAU",1,"August",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,NA,"PresqueIsle_Esau_SUMM_80.jpeg","PresqueIsle_Esau_SUMM_79.jpeg"
58688695,"L6318","122383057","PRESQUEISLE","EMMA",25,"June",1951,29,"June",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,NA,"PresqueIsle_Emma_SUMM_8.jpeg","PresqueIsle_Emma_SUMM_7.jpeg"
58688699,"L30185","152274778","OTTAWA","PIGEON",21,"August",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,"Ottawa_Pigeon_SUMM_8.jpeg","Ottawa_Pigeon_SUMM_7.jpeg"
58688722,"L10323","155411184","OTSEGO","FORD",1,"August",1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"perch","Otsego_Ford_SUMM_9.jpeg","Otsego_Ford_SUMM_8.jpeg"
58688723,"L10323","155411184","OTSEGO","FORD",1,"August",1932,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Otsego_Ford_SUMM_7.jpeg","Otsego_Ford_SUMM_6.jpeg"
58688724,"L10323","155411184","OTSEGO","FORD",1,"August",1932,1,"August",1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"Otsego_Ford_SUMM_5.jpeg","Otsego_Ford_SUMM_10.jpeg"
58750907,"L43886","123148008","GOGEBIC","SUMMIT",14,"July",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gogebic_Summit_FISHc_023.jpg","Gogebic_Summit_FISHc_024.jpg"
58750910,"L43886","123148008","GOGEBIC","SUMMIT",NA,"August",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gogebic_Summit_FISHc_007.jpg","Gogebic_Summit_FISHc_008.jpg"
