"subject_id","new_key","county","lakename","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","fishing_intensity_summer","fishing_intensity_winter","fishing_intensity_summer_text","fishing_intensity_winter_text","public_fishing_text","public_fishing","max_depth_m","secchi_min_m","secchi_max_m","lake_area_min_ha","lake_area_max_ha","min_shoal_pct","max_shoal_pct","liveries_min_n","liveries_max_n","resorts_min_n","resorts_max_n","cottages_min_n","cottages_max_n","hotels_homes_min_n","hotels_homes_max_n","development","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_height_min_m","dam_height_max_m","dam_outlet","dam_passable_for_fish","dam_effect_fish","dam_outlet_text","dam_passable_for_fish_text","dam_effect_fish_text","thermocline_present","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","temp_surface_min_c","temp_surface_max_c","temp_bottom_min_c","temp_bottom_max_c","do_above_thermo_min_ppm","do_above_thermo_max_ppm","do_in_thermo_min_ppm","do_in_thermo_max_ppm","do_below_thermo_min_ppm","do_below_thermo_max_ppm","yellow_perch","largemouth_bass","bluntnose_minnow","iowa_darter","blacknose_shiner","golden_shiner","white_sucker","bullhead_species","northern_pike","brook_trout","rock_bass","smallmouth_bass","bluegill","walleye","banded_killifish","common_carp","pumpkinseed","johnny_darter","common_shiner","blackchin_shiner","brown_trout","lake_herring","black_crappie","lake_chubsucker","brown_bullhead","black_bullhead","rainbow_trout","brook_silverside","mimic_shiner","yellow_bullhead","bowfin","longnose_gar","spotted_gar","grass_pickerel","fish_extras","filename1","filename2","nhdid"
59070990,"45-51","LEELANAU","LIME",7,"August",1947,12,"July",1948,"medium","light","medium","light",NA,NA,20.421,NA,NA,271.145,NA,NA,NA,2,NA,1,NA,6,NA,0,NA,NA,136,150,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,"yes",10.058,13.715,NA,23.889,NA,13.333,NA,7.74,NA,5.63,NA,3.6,2.55,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Leelanau_Lime_SUMM_063.jpg","Leelanau_Lime_SUMM_064.jpg","129224852"
59070991,"45-51","LEELANAU","LIME",17,"June",1965,NA,"June",NA,"heavy","heavy","heavy","heavy",NA,NA,7.62,NA,NA,32.376,NA,NA,NA,1,NA,1,NA,35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SB Trout, Alwines","Leelanau_Lime_SUMM_020.jpg","Leelanau_Lime_SUMM_021.jpg","129224852"
59070992,"45-76","LEELANAU","MUD",29,"June",1966,NA,"June",NA,"light","light","light","light",NA,NA,1.219,NA,NA,24.282,NA,0,NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bull heads","Leelanau_Mud_SUMM_003.jpg","Leelanau_Mud_SUMM_004.jpg","155417345"
59070993,"45-72","LEELANAU","OMENA",13,"October",1953,14,"October",1953,"light","light","light","light",NA,NA,4.572,NA,NA,8.094,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"bass black bullhead","Leelanau_Omena_SUMM_003.jpg","Leelanau_Omena_SUMM_004.jpg","155417396"
59070994,"45-50","LEELANAU","SCHOOL",10,"June",1965,NA,"June",NA,"medium","light","medium","light",NA,NA,5.486,NA,NA,36.423,NA,NA,NA,0,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,NA,0.457,NA,NA,NA,"no",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sun fish, bullheads heads, suckers","Leelanau_School_SUMM_008.jpg","Leelanau_School_SUMM_009.jpg","129224762"
59070995,"45-44","LEELANAU","SHELL",22,"August",1967,22,"August",1967,"medium","light","mediumpoor","lightpoor",NA,NA,6.096,NA,NA,NA,NA,60,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,18.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"central mudminnow","Leelanau_Shell_SUMM_004.jpg","Leelanau_Shell_SUMM_005.jpg","129224756"
59070996,"45-30","LEELANAU","SHISLER",10,"August",1953,NA,"August",NA,"light","light","light","light",NA,NA,6.705,NA,NA,6.07,NA,50,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,"no",NA,NA,NA,22.778,NA,16.667,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"brown bullhead, Sucker","Leelanau_Shisler_SUMM_007.jpg","Leelanau_Shisler_SUMM_008.jpg","129225358"
59070997,"45-57","LEELANAU","TUCKER",24,"June",1965,NA,"June",NA,"light",NA,"light",NA,NA,NA,4.572,NA,NA,3.238,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suckers","Leelanau_Tucker_SUMM_002.jpg","Leelanau_Tucker_SUMM_003.jpg","129224769"
59070998,"46-178","LENAWEE","ADRIAN",17,"September",1957,19,"September",1957,"medium","light","mediummostlyfromshore","light",NA,NA,6.705,0.914,NA,34.601,NA,95,NA,0,NA,0,NA,40,NA,0,NA,NA,200,267,NA,NA,7.62,NA,"yes",NA,"yes","yes",NA,"prevents upstream movement",NA,3.657,6.705,NA,20.444,21.667,11.444,NA,9.1,9.9,6.6,9.9,NA,NA,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"warmouth, green sunfish, longear sunfish, redfin shiner, rosyface shiner, fathead minnow, creek chub, blackside darter, redhorse, hog sucker","Lenawee_Adrian_SUMM_006.jpg","Lenawee_Adrian_SUMM_007.jpg","151874086"
59070999,"46-130","LENAWEE","EVANS",26,"August",1948,31,"August",1948,"heavy","medium","heavy","medium",NA,NA,13.106,5.486,NA,81.344,NA,20,NA,1,NA,2,NA,125,NA,0,NA,NA,124,159,NA,1.8,0.61,NA,"yes",NA,"yes","yes",NA,"constructed to stop carp",NA,4.572,7.62,NA,27.222,28.333,11.111,12.222,8.8,6.8,6.6,0.3,0.3,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Warmouth bass, see fish, carp","Lenawee_Evans_SUMM_007.jpg","Lenawee_Evans_SUMM_008.jpg","151873960"
59071000,"46-45","LENAWEE","DEVILS",12,"July",1950,21,"July",1950,"heavy","medium","heavy","medium",NA,NA,19.201,3.81,NA,538.244,NA,60,NA,8,NA,6,NA,700,NA,1,NA,NA,111,149,NA,NA,0.914,NA,"yes",NA,"yes","yes",NA,"prevents passage of fish into lake except during high high-water stages.",NA,9.144,10.667,NA,22.778,NA,12,13.2,7.2,6.3,3.7,0.3,0,NA,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,"warmouth Grass pickerel, White Bass, Longear Sunfish, spottail shiner, spotfin shiner, creek chub, brook stickleback, madtom, Johnny darters, least darters, redhorse and hog sucker","Lenawee_Devils_SUMM_023.jpg","Lenawee_Devils_SUMM_024.jpg","152335370"
59071001,"46-178","LENAWEE","ADRIAN",17,"June",1953,9,"September",1953,"medium","light","medium","light",NA,NA,6.705,1.143,NA,34.601,NA,95,NA,0,NA,0,NA,10,NA,0,NA,NA,NA,NA,NA,NA,7.62,NA,"yes",NA,"yes","yes",NA,"stops upstream movement.",NA,NA,NA,NA,23.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Warmouth, Green sunfish, Longear sunfish, mimic shiner, redfin shiners, fathead minnow, creek chub, blackside darters","Lenawee_Adrian_SUMM_008.jpg","Lenawee_Adrian_SUMM_009.jpg","151874086"
59071002,"46-145","LENAWEE","KEENEYPOND",18,"September",1944,25,"September",1944,"light","light","light","light",NA,NA,3.048,NA,NA,6.07,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"no","yes",NA,"none at present","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"goldfish","Lenawee_KeeneyPond_SUMM_008.jpg","Lenawee_KeeneyPond_SUMM_009.jpg","151874026"
59071003,"46-163","LENAWEE","ROUND",22,"July",1950,27,"July",1950,"heavy","medium","heavy","medium",NA,NA,20.421,5.029,NA,208.418,NA,60,NA,5,NA,5,NA,325,NA,0,NA,NA,112,137,NA,NA,0.914,NA,"no",NA,"yes","no, but present at devils lake outlet",NA,"prevents passage of fish upward except during high high-water stages.",NA,7.62,10.667,NA,23.889,NA,10.6,NA,8.2,5.7,4.9,0.4,0.2,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,"White bass longear sunfish, Spotfin shiner, Spottail shiner, Madtom, Common bullhead, common gar,","Lenawee_Round6S_1E_S2-11_SUMM_009.jpg","Lenawee_Round6S_1E_S2-11_SUMM_010.jpg","152335372"
59071004,"46-80","LENAWEE","SAND",31,"August",1941,5,"September",1941,"heavy","medium","mediumtoheavy","medium",NA,NA,16.154,3.962,NA,178.066,NA,75,NA,2,NA,1,NA,154,NA,0,NA,NA,97,129,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,"yes",8.229,10.972,NA,23.5,NA,11.1,NA,8.3,NA,NA,NA,0,0.7,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,"warmouth, Top minnow, least darter, silversides, mud pickerel, gar","Lenawee_Sand_SUMM_015.jpg","Lenawee_Sand_SUMM_016.jpg","151873969"
59071005,"47-99","LIVINGSTON","BUCK",NA,"June",1982,NA,NA,NA,"medium",NA,"medium",NA,NA,NA,7.315,NA,NA,17.402,NA,NA,NA,NA,NA,NA,NA,0,NA,50,NA,NA,0,104,"phth=4, total=104ppm",1,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shiner (unspecified)","Livingston_Buck_SUMM_002.jpg","Livingston_Buck_SUMM_003.jpg","145333525"
59071006,"47-66","LIVINGSTON","APPLETON",14,"August",1956,NA,"August",NA,"medium","light","medium","light",NA,NA,18.287,3.048,NA,48.563,NA,NA,NA,NA,NA,0,NA,12,NA,0,NA,NA,122,169,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,NA,NA,NA,24.444,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Sunfish, Bullheads, minnows, suckers, Dog fish, gar pike","Livingston_Appleton_SUMM_011.jpg","Livingston_Appleton_SUMM_012.jpg","145332908"
59071007,"46-49","LENAWEE","WAMPLERS",18,"August",1948,25,"August",1948,"light","light","light","light",NA,NA,11.887,3.048,NA,315.662,NA,85,NA,2,NA,2,NA,200,NA,1,NA,NA,124,133,NA,1.4,NA,NA,"yes",NA,"yes","yes",NA,"has no fishway - could go either way in high spring floods. s.","no",NA,NA,NA,26.667,NA,21.111,NA,4.5,0.8,NA,NA,1.9,0.8,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,"spottail shiner, bluntnose shiner, minnows, carp","Lenawee_Wamplers_SUMM_002.jpg","Lenawee_Wamplers_SUMM_003.jpg","151873944"
59071008,"47-103","LIVINGSTON","CORDLEY",17,"August",1957,17,"August",1957,"medium","light","medium","light",NA,NA,9.448,3.657,NA,19.425,NA,50,NA,0,NA,1,NA,55,NA,NA,NA,NA,105,159,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,NA,4.267,7.315,NA,24.722,NA,10.556,NA,8.2,NA,6.7,8.1,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Top Minnow","Livingston_Cordley_SUMM_004.jpg","Livingston_Cordley_SUMM_005.jpg","145333656"
59071009,"47-39","LIVINGSTON","DUCKIMPOUNDMENT",5,"July",1973,NA,"July",NA,"light","light","light","light",NA,NA,1.219,0.914,NA,8.094,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.9,188.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,26.667,NA,NA,NA,5,9,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Livingston_DuckImpoundment_SUMM_003.jpg","Livingston_DuckImpoundment_SUMM_004.jpg","145333141"
59071010,"47-138","LIVINGSTON","CROOKED",30,"August",NA,2,"September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"sunfish crappies, Notropis, skipjack minnows, Carp, Gar (unspecified), pike","Livingston_Crooked_SUMM_011.jpg","Livingston_Crooked_SUMM_012.jpg","145333507"
59071011,"47-51","LIVINGSTON","HALFMOON",5,"August",1942,9,"August",1942,"light","light","light","light",NA,NA,26.516,4.267,NA,99.15,NA,25,NA,1,NA,0,NA,36,NA,0,NA,NA,180,185,NA,2.1,3.657,NA,"yes",NA,"no","At Hi-Land Lake",NA,"not important to half moon lake","yes",4.572,7.62,NA,24.444,NA,5.556,NA,7,8,NA,NA,3,NA,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,"cisco, long-eared sunfish, blackstriped top-minnow, log perch, warmouth bass, green sunfish, carp","Livingston_HalfMoon_SUMM_001.jpg","Livingston_HalfMoon_SUMM_002.jpg","145333845"
59071012,"47-121","LIVINGSTON","FONDA",20,"August",1951,24,"August",1951,"medium",NA,"medium",NA,NA,NA,11.887,3.048,NA,33.792,NA,NA,NA,0,NA,0,NA,90,NA,0,NA,NA,102,155,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,"yes",5.334,9.144,NA,23.889,NA,9.444,NA,8.6,NA,5.7,0,0.2,NA,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Warmouth, Green Sunfish","Livingston_Fonda_SUMM_012.jpg","Livingston_Fonda_SUMM_013.jpg","145332773"
59071013,"47-285","LIVINGSTON","CROOKEDEASTWEST",27,"August",1973,27,"August",1973,"light","light","light","light",NA,NA,10.058,2.286,NA,101.983,NA,40,NA,0,NA,0,NA,50,NA,0,NA,NA,205.1,153.9,NA,NA,NA,NA,"no",NA,"no","no",NA,"none",NA,5.486,8.229,NA,26.111,NA,12.222,NA,5,9,5,0.3,0.3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"minnow sp","Livingston_CrookedEastWest_SUMM_014.jpg","Livingston_CrookedEastWest_SUMM_015.jpg","145332409"
59071014,"47-116","LIVINGSTON","HAMBURG",12,"April",1971,16,"April",1971,"medium","medium","medium","mediumlight",NA,NA,13.715,NA,NA,36.423,NA,25,NA,1,NA,NA,NA,40,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"white sucker lake chib sucker minnows, mud pickerel","Livingston_Hamburg_SUMM_007.jpg","Livingston_Hamburg_SUMM_008.jpg","145333721"
59071015,"47-120","LIVINGSTON","ISLAND",15,"September",1973,NA,"September",NA,"light","light","light","light",NA,NA,10.667,3.353,NA,NA,NA,NA,NA,2,NA,NA,NA,70,NA,2,NA,NA,119.7,153.9,NA,NA,NA,NA,"no",NA,NA,"none",NA,NA,NA,6.096,8.534,NA,22.222,NA,15,NA,6,8,1,NA,1,NA,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"bass Crappie, minnow sp., Sucker","Livingston_Island1N_6E_S4_SUMM_026.jpg","Livingston_Island1N_6E_S4_SUMM_027.jpg","145332796"
59071016,"63-2","LIVINGSTON","KENT",9,"September",1957,27,"September",1957,"medium","heavy","medium","mediumtoheavy",NA,NA,11.582,0.71,0.686,404.694,NA,95,NA,1,NA,0,NA,6,NA,0,NA,NA,162,238,NA,NA,3.048,NA,"yes",NA,"yes","yes",NA,"prevents entry",NA,6.096,9.144,NA,20.111,NA,6.889,NA,8.5,8.6,6.8,0.2,NA,NA,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,"Warmouth, green sunfish, longear sunfish, sand shiner, logperch, chubsucker,, carp","Livingston_Kent_SUMM_002.jpg","Livingston_Kent_SUMM_003.jpg","145332627"
59071017,"47-81","LIVINGSTON","ORE",21,"July",1953,21,"July",1953,"medium",NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Black bass","Livingston_Ore_SUMM_009.jpg","Livingston_Ore_SUMM_010.jpg","145333091"
59071018,"47-50","LIVINGSTON","PORTAGEBIG",5,"September",1941,14,"September",1941,"medium","heavy","lighttomedium","lightheavyonmudbay",NA,NA,25.602,2.895,3.048,260.623,NA,44,NA,5,NA,1,NA,219,NA,0,NA,NA,168,225,NA,1.7,0.61,NA,"yes",NA,"yes","yes",NA,"prevents upstream movement except in high water.","yes",6.4,10.058,NA,20.9,23.1,7.2,7.7,7.9,9.8,NA,NA,0,0.6,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,"Longear sunfish, Green sunfish, N. N.stramineus, N. stramineus, N. cornutus c., Mullet, Gar pike","Livingston_PortageBig_SUMM_067.jpg","Livingston_PortageBig_SUMM_068.jpg","145333746"
59071019,"47-556","LIVINGSTON","SILVER",20,"August",1940,28,"August",1940,"heavy","heavy","veryheavy","heavy",NA,NA,19.811,4.267,NA,273.978,NA,80,NA,8,NA,2,NA,230,NA,1,NA,NA,91,142,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,"yes",7.315,13.715,NA,22.6,23.2,8.9,15.6,4.3,6.8,NA,NA,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,"Warmouth bass mud pike, Straw-colored colored shiner, creek chub, Black-banded top minnow, creek chub, Tadpole cat, mud pike","Livingston_Silver_SUMM_022.jpg","Livingston_Silver_SUMM_023.jpg","145331046"
59071020,"47-556","LIVINGSTON","SILVER",20,"August",1962,23,"August",1962,"medium","medium","medium","medium",NA,NA,12.801,2.895,NA,61.514,NA,50,NA,1,NA,0,NA,175,NA,0,NA,NA,124,187,NA,NA,0.61,NA,"yes",NA,"yes","yes",NA,"obstructs movement into lake.",NA,6.4,9.753,NA,23.722,NA,11.389,NA,8.4,NA,4.2,0.7,NA,NA,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"Green sunfish Warmouth, Longear sunfish, Grass pickerel, sand shiner, spottail shiner, fathead minnow, mudminnow, least darter, mud minnow, Carp, Bowfin","Livingston_Silver_SUMM_024.jpg","Livingston_Silver_SUMM_025.jpg","145331046"
59071021,"47-373","LIVINGSTON","WILDWING",9,"August",1957,24,"September",1957,"medium","medium","medium","medium",NA,NA,4.267,NA,NA,26.305,NA,100,NA,0,NA,0,NA,0,NA,0,NA,NA,112,NA,NA,NA,NA,NA,"yes",NA,"no","culvert has some effect as a dam",NA,"fish can move between wildwing & kent lakes when there is a flow.",NA,NA,NA,NA,18.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,"Warmouth, carp sunfish","Livingston_Wildwing_SUMM_005.jpg","Livingston_Wildwing_SUMM_006.jpg","145332598"
59071022,"47-108","LIVINGSTON","WHITEWOOD",28,"September",1939,28,"September",1939,"medium",NA,"medium",NA,NA,NA,16.763,2.133,NA,26.285,NA,5,NA,0,NA,0,NA,4,NA,0,NA,NA,107,205,NA,2.1,NA,NA,"no",NA,NA,"no",NA,NA,"yes",6.4,10.058,NA,23,23.8,8.6,18.5,7.5,7.2,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"longear sunfish, black banded topminnow, log perch","Livingston_Whitewood_SUMM_007.jpg","Livingston_Whitewood_SUMM_008.jpg","145333772"
59071023,"47-108","LIVINGSTON","WHITEWOOD",7,"September",1973,7,"September",1973,"light","light","light","light",NA,NA,15.239,1.524,NA,26.305,NA,30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,188.1,256.5,NA,NA,NA,NA,"no",NA,"no","no",NA,"none",NA,4.267,9.753,NA,26.111,NA,12.222,NA,5,8,0,3,0,NA,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Minnow sp.., suckers,","Livingston_Whitewood_SUMM_009.jpg","Livingston_Whitewood_SUMM_010.jpg","145333772"
59071024,"47-409","LIVINGSTON","TYRONELAKE",24,"July",1953,NA,NA,NA,"heavy","heavy","heavy","heavy",NA,NA,7.62,0.457,0.61,39.539,NA,90,NA,0,NA,0,NA,95,NA,0,NA,NA,125,130,NA,1.96,1.829,NA,"yes",NA,"yes","yes",NA,"blocks movement","yes",3.048,7.315,NA,26.667,NA,11.667,NA,6.2,NA,4.9,NA,0,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Common Sunfish, Chub Suckers","Livingston_TyroneLake_SUMM_007.jpg","Livingston_TyroneLake_SUMM_008.jpg","148710463"
59071025,"47-343","LIVINGSTON","WOODLAND",27,"August",1973,NA,"August",NA,"light","light","light","light",NA,NA,10.667,2.286,NA,117.361,NA,40,NA,1,NA,NA,NA,200,NA,NA,NA,NA,239.4,256.5,NA,NA,NA,NA,"yes",NA,"no","present",NA,"no effect",NA,4.572,7.62,NA,25,NA,11.111,NA,5.6,7.3,0.3,5.2,0,NA,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Tiger muskies, minnow sp.","Livingston_Woodland_SUMM_023.jpg","Livingston_Woodland_SUMM_024.jpg","145332304"
59071026,"47-97","LIVINGSTON","ZUKEY",7,"September",1973,NA,"September",NA,"light","light","light","light",NA,NA,10.667,1.524,NA,62.728,NA,50,NA,1,NA,NA,NA,NA,NA,0,NA,NA,222.3,NA,NA,NA,NA,NA,"no",NA,NA,"no",NA,NA,NA,3.048,7.62,NA,22.778,NA,11.111,NA,7,NA,0,6,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnow sp.","Livingston_Zukey_SUMM_010.jpg","Livingston_Zukey_SUMM_011.jpg","145333723"
59071027,"48-470","LUCE","BARCLAY",27,"August",1948,NA,"August",NA,NA,NA,NA,NA,NA,NA,4.877,NA,NA,4.047,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",1.524,4.877,"yes",24.5,24.3,18.9,NA,6.6,7.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Luce_Barclay_SUMM_011.jpg","Luce_Barclay_SUMM_012.jpg","109943596"
59071028,"48-222","LUCE","BELLEI",21,"August",1957,23,"August",1957,"light",NA,"light",NA,NA,NA,23.773,6.553,NA,43.302,NA,30,NA,0,NA,0,NA,2,NA,0,NA,NA,71,86,NA,NA,0.305,NA,"yes",NA,"yes","small beaver dam",NA,"barrier",NA,5.181,10.058,NA,17.222,22.222,5.556,NA,9.7,NA,4,9.7,1.6,4,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Luce_BelleI_SUMM_023.jpg","Luce_BelleI_SUMM_024.jpg","86671053"
