"subject_id","bandedkillifishmenonakillifish","blackbandedtopm","blackbullhead","blackchinblackchinshiner","blackcrappie","blacknoseblacknosedshiner","bluegill","bluntnosedbluntnoseminnow","bowfindogfish","brooksilversidesilversides","brookstickleback","brooktrout","brownbullhead","browntrout","carp","centralmudminnowmudminnow","cisco","commonshiner","commonsuckerwhitesucker","fatheadfatheadminnow","finescaleddace","goldenshiner","greensunflsh","iowadarter","johnnydarter","lakechubsucker","laketrout","largemouthbass","leastdarter","logperch","longearedlongearsunflsh","longnosegar","mimicshiner","muddlermottledsculpincbbairdi","mudpickerelgrasspickerel","mulletredhorse","muskiemuskellunge","northernpike","nredbellydaceredbellieddace","pearldacenortherndace","perchyellowperch","pumpkinseed","rainbowtrout","rockbass","sandshinerstrawcoloredshiner","sauger","shortnosegar","smallmouthbass","spottailspottailshiner","spottedgar","tadpolemadtom","walleyeyellowpikeperch","warmouth","whitebass","yellowbullhead","front","back","abund_comments","fish_extras"
82937400,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_104.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_104.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_103.jpeg",NA,"Goldfish - 4, gizzardÂ shadÂ -Â 9"
82937401,NA,NA,"1",NA,"30",NA,"21",NA,"6",NA,NA,NA,"29","244","89",NA,NA,NA,"80",NA,NA,"1",NA,NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,"17","3","23",NA,NA,"107","9","12",NA,NA,NA,NA,"6",NA,NA,NA,"34",NA,NA,"2","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_106.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_106.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_106.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_106.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_105.jpeg",NA,"white catfish - 19, white crappie - 2,channel white bass - -1, tiger musky - 1, chinook salmon - 2, gold fish - -3, spotted sucker - 1, sheephead - 4, quillback carp suckers - 13, gizzard shad - 2682, (carp goldfish) - 23,burbot carp goldfish - 1, alewives - 17"
82937402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_108.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_107.jpeg",NA,"gizzard shad - 12,12,12"
82937403,NA,NA,"7",NA,"6",NA,NA,NA,"4",NA,NA,NA,"20","8","2",NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"4",NA,NA,"6","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_110.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_110.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_110.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_110.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_109.jpeg",NA,"channel catfish - 3, white crappie - 1, spotted sucker - 1, sheephead - 2, gizzard shad - 807, alewife - 1, hybrid (goldfish carp) - 6"
82937404,NA,NA,NA,NA,"4",NA,"4",NA,NA,NA,NA,NA,"1","4","5",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"2",NA,NA,"14","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_112.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_112.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_112.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_111.jpeg",NA,"white crappie - 1, 1,catfish - 1, goldfish - 1, 1,sheephead - 1, quillback carp sucker - 4, gizard shad - 7"
82937405,NA,NA,NA,NA,"1",NA,"2",NA,NA,NA,NA,NA,"5","8","21",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,"6","2",NA,NA,NA,NA,"2",NA,NA,NA,"5",NA,NA,"26","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_114.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_114.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_114.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_114.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_113.jpeg",NA,"white bass - 2, - 2,burbot - 1, channel catfish - 7, 7,quillback carp sucker - 4, gizard shad - 2277, alewife - 9"
82937406,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1","28","2",NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_116.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_116.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_116.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_116.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_115.jpeg",NA,"channel catfish - 5, quillback carpsucker - 1, gizard shad - 215, alewife - 3"
82937407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_118.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_117.jpeg",NA,"gizzard shad - 140"
82937408,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"187",NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"4",NA,"3",NA,NA,"21","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_120.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_120.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_120.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_120.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_119.jpeg",NA,"Steelhead - 3, 3,chinook salmon - 2, 2,tiger muskie - 1, sheephesd - 1, gizard shad - 1, alewife - 5"
82937409,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_122.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_122.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_121.jpeg",NA,"190 - gizzard shad - 190, quillback carpsucker - 1, goldfish - 1"
82937410,NA,NA,NA,NA,"17",NA,"15",NA,"2",NA,NA,NA,"2","9","49",NA,NA,NA,"14",NA,NA,"1",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"4",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"19",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_124.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_124.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_124.jpeg, https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_124.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_123.jpeg",NA,"steelhead - 3, 3,channel catfish - 3, goldfish - 2, 2,quillback carp sucker - 4, gizard shad - 182, hybrid carp - 17"
82937411,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"7",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_126.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_125.jpeg",NA,"gizzard shad - 6"
82937413,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"34","4",NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"19","1","3",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_160.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_159.jpeg",NA,"Black crappie - 2, Channel catfish - 1, Sheepshead - 3, Gizzard shad - 13, Alewife - 1"
82937414,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","5",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_162.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_161.jpeg",NA,"Burbot - 1, 1,Channel catfish - 1, Gizzard shad - 39"
82937415,NA,NA,"3",NA,"18",NA,"11",NA,NA,NA,NA,NA,"2",NA,"13",NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_164.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_163.jpeg",NA,"Coho salmon - 1, 1,Channel catfish - 9, Spotted sucker - 1, Gizzard shad - 20, Quillback carpsucker - 2"
82937416,NA,NA,"6",NA,"7",NA,"2",NA,NA,NA,NA,NA,NA,"13","24",NA,NA,"30",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"2",NA,"19",NA,NA,NA,NA,"1",NA,NA,NA,"11",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_166.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Ottawa_Macatawa_FISHc_165.jpeg",NA,"Channel catfish - 60, 60,White bass - 1, Sheephead - 2, 2,Goldfish - 1, Gizzard shad - 132, Quillback carpsucker - 10"
NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
