subject_id,data.aligned_text,data.consensus_score,min,max,units1,column_name,front,back
59966688,"[['windy', '72', '72'], ['', '', 'F']]",1.5,72,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Austin_FISHc_074.jpg
59966699,"[['74', '74F', '74F'], ['F', '', ''], ['-', '-', '-'], ['73', '73F', '73F'], ['F', '', '']]",1.8,73,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_043.jpg
59966706,"[['74', '74F', '74'], ['', '', 'F'], ['-', '-', '-'], ['73', '73F', '73'], ['', '', 'F']]",1.8,73,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_051.jpg
59966714,"[['74F', '74', '74F'], ['', 'F', ''], ['-', '-', '-'], ['73F', '73', '73F'], ['', 'F', '']]",1.8,73,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Eagle2S_9W_S2_FISHc_063.jpg
59966719,"[['79', '79F', '79'], ['', '', 'F']]",1.5,79,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_018.jpg
59966726,"[['82', '82F', '82'], ['', '', 'F']]",1.5,82,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_032.jpg
59966730,"[['79F', '79F', '79'], ['', '', 'F']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_042.jpg
59966733,"[['79', '79F', '79F'], ['F', '', '']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_044.jpg
59966734,"[['66', '66F', '66'], ['', '', 'F'], ['', '-', '-'], ['F-67', '67F', '67'], ['F', '', 'F']]",1.6,66,67,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_009.jpg
59966735,"[['66F', 'F-67', '66F-67F'], ['-', '', ''], ['67', '', ''], ['F', 'F', '']]",1.25,66,67,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_011.jpg
59966743,"[['79F', '79', '79F'], ['', 'Fahrenheit', '']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_017.jpg
59966746,"[['79F', '79', '79'], ['', 'F', '']]",1.5,79,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_019.jpg
59966764,"[['74', '74F-70F', '74'], ['F', '', ''], ['-', '', ''], ['70', '', ''], ['F', '', 'F']]",1.4,70,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_011.jpg
59966765,"[['74', '74-70F', '74F'], ['degree', '', ''], ['F-', '', '-'], ['70', '', '70F'], ['F', '', '']]",1,70,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_017.jpg
59966768,"[['74-70F', '74F', '74F', '74'], ['', '', '', 'F'], ['', '-', '-', '-'], ['', '70F', '70F', '70'], ['', '', '', 'F']]",1.8,70,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lost_FISHc_015.jpg
59966780,"[['80', '80F', '80;', '80F'], ['F', '', '', ''], ['-', '-', '', '-'], ['78', '78F', '78', '78F'], ['F', '', '', '']]",1.8,78,80,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_014.jpg
59966781,"[['80F', '80', '80F'], ['', 'F', ''], ['-', '-', '-'], ['78F', '78', '78F'], ['', 'F', '']]",1.8,78,80,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_018.jpg
59966783,"[['81F;', '81', '81F;'], ['', 'F;', ''], ['76F', '76', '76F'], ['', 'F', '']]",1.5,76,81,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_020.jpg
59966784,"[['81F;', '81F;', '81'], ['', '', 'F;'], ['76F', '76F', '76'], ['', '', 'F']]",1.5,76,81,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_022.jpg
59966786,"[['81F;', '81F;', '81'], ['', '', 'F;'], ['76F', '76F', '76'], ['', '', 'F']]",1.5,76,81,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_026.jpg
59966789,"[['81F', '81F', '81'], ['', '', 'F']]",1.5,81,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Whitford_FISHc_032.jpg
59966819,"[['74', '72-74F', '72', '72-74F'], ['F', '', '', ''], ['-', '', '-', ''], ['72', '', '', ''], ['F', '', '', '']]",1.4,72,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_110.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_111.jpg
59966824,"[['76-77', '', '76-77F', '77'], ['', '', '', 'F'], ['', '', '', '-'], ['', '76', '', '76'], ['', 'to', '', ''], ['F', '77F', '', 'F']]",1.333333333,76,77,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_124.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_125.jpg
59966825,"[['73', '73-76', '73-76F'], ['-', '', ''], ['76F', 'F', '']]",1,73,76,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_122.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_123.jpg
59966826,"[['76', '', '77'], ['', '', 'F'], ['-', '', '-'], ['', '', '76'], ['77F', '76-77F', 'F']]",1.2,76,77,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_126.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_127.jpg
59966828,"[['72', '', '72'], ['-', '', '-'], ['75F', '72-75F', '75'], ['', '', 'F']]",1.5,72,75,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_128.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_129.jpg
59966829,"[['72-74F', '72', '74'], ['', '', 'F'], ['', '-', '-'], ['', '', '72'], ['', '', 'F']]",1.2,72,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_130.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_LeelanauSouth_FISHc_131.jpg
59966909,"[['72F', '72', '72'], ['', '', 'F'], ['10', '', '10'], ['am', '', 'AM']]",1.5,72,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Sand_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Lenawee_Sand_FISHc_042.jpg
59966928,[['78']],1,78,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Bishop_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Bishop_FISHc_032.jpg
59966934,"[['75-78', '75', '75-78F'], ['', '-', ''], ['F', '78F', '']]",1,75,78,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_038.jpg
59966936,"[['765', '765', '765F'], ['', 'F', '']]",1.5,76.5,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Cordley_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Cordley_FISHc_011.jpg
59966943,"[['72', '72-71', '72'], ['F', '', ''], ['-', '', '-'], ['71', '', '71'], ['F', '', '']]",1.6,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_031.jpg
59966946,"[['72', '72', '72-71'], ['to', '-', ''], ['71', '71', '']]",1.666666667,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_033.jpg
59966947,"[['72-71', '72-71', '72'], ['', 'F', '-'], ['', '', '71']]",1.333333333,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_035.jpg
59966949,"[['71-72', '71-72F', '72'], ['', '', '-'], ['', '', '71']]",1,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Fonda_FISHc_037.jpg
59966961,"[['40', '40F'], ['F', ''], ['10:00', '10:00'], ['AM', 'A']]",1.25,40,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_028.jpg
59966962,"[['40F', '40', '40F'], ['', 'F', ''], ['10:00A', '10:00', '10:00A'], ['', 'A', '']]",1.5,40,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_026.jpg
59966977,"[['47F', '47F', '47F'], ['', '-', ''], ['3:00', '3:00', '3:00P'], ['P', 'pm', ''], ['', 'and', ''], ['44F', '44F', '44F'], ['', '-', ''], ['9:30', '9:30', '9:30AM'], ['A', 'am', '']]",1.666666667,44,47,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_080.jpg
59966987,"[['45F', '45', '45F'], ['', 'F', '-'], ['', '', '11""00'], ['', '', 'am']]",1.25,45,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_105.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_106.jpg
59966990,"[['42F', '42F'], ['', '-'], ['1', '1:00'], ['pm', 'pm'], ['Nov', ''], ['26', '11/26/1946']]",1.333333333,42,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_084.jpg
59966999,"[['66', '685F', '68'], ['1/2F', '', '1/2'], ['', '', 'F'], ['9:15', '9:15', '9:15'], ['am', 'am', 'am']]",1.8,66.5,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_141.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_142.jpg
59967021,"[['68', '66', '68'], ['1/2F', '1/2', '1/2'], ['', 'F', '']]",1.666666667,68.5,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_185.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_186.jpg
59967034,"[['68', '68', '68F'], ['F', '', '']]",1.5,68,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_211.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_212.jpg
59967085,"[['23C', '23C', '23'], ['', '', 'C']]",1.5,23,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitewood_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitewood_FISHc_022.jpg
59967100,"[['69', '69-70', '69-70F', '69-70F'], ['F', '', '', ''], ['-', '', '', ''], ['70', '', '', ''], ['F', 'F', '', '']]",1.4,69,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_122.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_123.jpg
59967116,"[['27C', '27', '27C'], ['', 'C', '']]",1.5,27,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_017.jpg
59967126,"[['Color'], ['saltines']]",1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_037.jpg
59967132,"[['64-66', '64', '64-66F'], ['', '-', ''], ['F', '66F', '']]",1,64,66,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bass_FISHc_100.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bass_FISHc_101.jpg
59967156,"[['', '', '68'], ['', '', '-'], ['68-76F', '68-76F', '76F']]",1.333333333,68,76,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BeaverHouse_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BeaverHouse_FISHc_056.jpg
59967201,"[['72', '72'], ['', 'F']]",1.5,72,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_028.jpg
59967205,"[['300', '79F', '79'], ['yards', '', '']]",1,79,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleIII_FISHc_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleIII_FISHc_005.jpg
59967211,"[['72', '71-72', '71-72'], ['-', '', ''], ['71', '', '']]",1.333333333,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Benny_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Benny_FISHc_025.jpg
59967213,"[['68-72', '68', '68'], ['', '-', '-'], ['', '72F', '72'], ['F', '', 'F']]",1.75,68,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Brush_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Brush_FISHc_031.jpg
59967222,"[['78', '68', '68'], ['', 'F', '']]",1.5,68,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Camp8_FISHc_053.jpg
59967244,"[['184', '184C', '184', '184C'], ['celcius', '', 'c', '']]",1.5,18.4,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_031.jpg
59967255,"[['66-68', '66-68', '66'], ['', '', '-'], ['', '', '68']]",1.333333333,66,68,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_044.jpg
59967259,"[['81F', '81', '81F'], ['', 'F', '']]",1.5,81,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_FurFarm_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_FurFarm_FISHc_006.jpg
59967265,"[['54F', '54', '54F'], ['', 'F', '']]",1.5,54,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_055.jpg
59967269,"[['205C', ""125'"", '205'], ['', '', 'C']]",1,20.5,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Homestead_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Homestead_FISHc_029.jpg
59967282,"[['64', '64C', '64'], ['F', '', '']]",1.5,64,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Long49N_11W_S34_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Long49N_11W_S34_FISHc_067.jpg
59967292,"[['62F', '62', '62-64'], ['-', '-', ''], ['64F', '64', '']]",1.333333333,62,64,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Lost_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Lost_FISHc_031.jpg
59967293,"[['415', '415', ''], ['', '-', ''], ['-482', '482', '415-482'], ['F', 'F', 'F']]",1.75,41.5,48.2,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_058.jpg
59967374,"[['67', '67-70', '67-70F', '67-70'], ['-', '', '', ''], ['70', '', '', '']]",1.333333333,67,70,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_273.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_274.jpg
59967384,"[['78-76', '78', '78-76'], ['', '-', 'F'], ['', '76', '']]",1.333333333,76,78,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Murray_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Murray_FISHc_012.jpg
59967386,"[['62', '62F', '62'], ['F', '', '']]",1.5,62,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_031.jpg
59967398,"[['68', '68', 'Cloudy,', '68'], ['', '', 'rain', ''], ['', '', 'and', ''], ['', '', 'mist,', ''], ['', '', 'brisk', ''], ['', '', 'wind', '']]",1.333333333,68,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Muskallonge_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Muskallonge_FISHc_062.jpg
59967471,"[['70-75', '70-75F', '70F-75F'], ['F', '', '']]",1,70,75,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pretty_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pretty_FISHc_035.jpg
59967475,"[['62-64F', '62F-64F', '62'], ['', '', '-'], ['', '', '64'], ['', '', 'F']]",1,62,64,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Stuart_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Stuart_FISHc_036.jpg
59967476,"[['54F', '54', '54'], ['', '', 'F']]",1.5,54,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_021.jpg
59967490,"[['8C', '8C', '8C'], ['@11:45PM', '@', '11:45PM'], ['', '11:45', ''], ['', 'PM', '']]",1.5,8,NA,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_095.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_096.jpg
59967492,"[[""60'"", '60C', ''], ['C=', '=', ''], ['16""C', '16C', '60\'C=16""C']]",1,6,16,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_086.jpg
