subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59966930,"[['West', 'West', 'West'], ['shoreline', 'shore', 'Shore-Line'], ['', 'line', '']]",1.666666667,West shoreline line,West shoreline,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Cordley_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Cordley_FISHc_009.jpg,
59966982,"[['near', 'Near', 'Near'], ['(drawing', '[?]', '[20'], ['of', '', ''], ['a', '', ''], ['fish', '', 'fish]'], ['with', '', ''], ['numeral', '', ''], ['20', '', ''], ['in', '', ''], ['it)', '', ''], ['on', 'on', 'on'], ['bar', 'bar', 'bar'], ['between', 'between', 'between'], ['two', 'two', 'two'], ['major', 'major', 'major'], ['basins', 'basins', 'basins']]",1.8125,Near (drawing of a fish with numeral 20 in it) on bar between two major basins,on bar between two major basins,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_095.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_096.jpg,
59966986,"[['Across', 'across'], ['inlet', 'inlet'], ['fr', 'fr'], ['LPL', 'L.'], ['', 'Pt']]",1.4,Across inlet fr LPL Pt,Across inlet fr LPL,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_103.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_104.jpg,
59966990,"[['500', '500'], ['yds.', 'yards'], ['S', 'south'], ['of', 'of'], ['Little', 'Little'], ['Portage', 'Portage'], ['Lake', 'lake'], ['inlet', 'inlet.']]",1.5,500 yds. S of Little Portage Lake inlet,500 yds. S of Little Portage Lake inlet,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_084.jpg,
59967106,"[['EAST', 'East', 'East'], ['+', 'of', '&'], ['PARALLEL', 'Parallel', 'parallel'], ['TO', 'to', 'to'], ['POINT', 'point', 'point'], ['W.', 'W.', 'W'], ['OF', 'of', 'of'], ['FISHING', 'Fishing', 'fishing'], ['SITE', 'Site', 'site.']]",1.555555556,East + PARALLEL to point W. of FISHING SITE,East + parallel to point W. of fishing site,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_154.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_155.jpg,
59967112,"[['1500', ""1500'"", ""1500'""], ['feet', 'off', 'of'], ['OF', 'tip', 'tip'], ['TIP', 'of', 'of'], ['OF', '', ''], ['PT.', 'pt.', 'pt.'], ['W.', 'W', 'W.'], ['OF', 'of', 'of'], ['FISHING', 'fishing', 'fishing'], ['SITE', 'site', 'site']]",1.8,1500' feet tip of OF pt. W. of fishing site,1500' of tip of pt. W. of fishing site,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_165.jpg,
59967201,"[[""20'"", '20'], ['', 'feet'], ['off', 'off'], ['southerly', 'southerly'], ['point', 'point'], ['of', 'of'], ['the', ''], ['2n', '2nd'], ['bay', 'Bay'], ['(east', '(east'], ['shore)', 'shore)'], ['south', 'south'], ['of', 'of'], ['inlet', 'inlet']]",1.642857143,20' feet off southerly point of the 2n bay (east shore) south of inlet,20' feet off southerly point of the 2nd bay (east shore) south of inlet,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_028.jpg,
59967211,"[['East', 'East', 'East'], ['end', 'end', 'end'], [""(5'"", '', ''], ['-', '', ''], [""20');"", ""(5'-20');"", ""(5'-20');""], ['north', 'north', 'north'], ['side', 'side', 'side'], ['(15', '', ''], ['-', '', ''], [""35')"", ""(15-35')"", ""(15-35')""], ['off', 'off', 'off'], ['NW', 'NW', 'NW'], ['point', 'point', 'point'], ['(8', '', ''], ['-', '', ''], [""25')"", ""(8-25')"", ""(8-25')""], ['West', '', ''], ['end', '', ''], ['(7', '', ''], ['-', '', ''], [""25')"", '', '']]",1.80952381,East end (5' - (5'-20'); north side (15 - (15-35') off NW point (8 - (8-25') West end (7 - 25'),East end (5' - (5'-20'); north side (15 - (15-35') off NW point (8 - (8-25') West end (7 - 25'),point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Benny_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Benny_FISHc_025.jpg,
59967257,"[['East', 'East', 'East'], ['Basin', 'basin', 'Basin'], ['', 'SW', ''], ['', '-', ''], ['', 'center', '']]",1.6,East Basin SW - center,East Basin SW - center,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Deadmans_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Deadmans_FISHc_028.jpg,
59967295,"[['Big'], ['Manistique-East'], ['End']]",1,Big Manistique-East End,Big Manistique-East End Burndt Island,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_147.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_148.jpg,Lake fish collection and age growth summary card
59967407,"[['East', 'East', 'East'], ['central', 'central', 'Central'], ['(4', '', ""[4-6'],""], ['-', '', ''], [""6'),"", ""(4-6'),"", ''], ['south', 'south', 'South'], ['central', 'central', 'Central'], ['(3', '', ''], ['-', '', ''], [""8'),"", ""(3-8'),"", ""[3-8'],""], ['northwest', 'northwest', 'North'], ['corner', 'corner', 'Corner'], ['(3', '', ''], ['-', '', ''], [""7')"", ""(3-7')"", ""[3-7']""]]",1.466666667,"East central (4 - 6'), south central (3 - 8'), northwest corner (3 - 7')","East central (4 - 6'), south central (3 - 8'), northwest corner (3 - 7')",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_OldHeadquarters_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_OldHeadquarters_FISHc_017.jpg,
59967503,"[['Off', 'Off', 'off'], ['Fox', 'Fox', 'fox'], ['Point', 'Point', 'point'], ['(66-9', '', ''], ['on', '', ''], ['map)', '', '']]",1.5,Off Fox Point (66-9 on map),Off Fox Point (66-9 on map),point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_191.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_192.jpg,
59967533,"[['off', 'Off', 'Of'], [""massey's"", ""Massey's"", ""Massey's""], ['resort', 'Resort', 'Resort']]",1.666666667,off Massey's Resort,Off Massey's Resort,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_255.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_256.jpg,
59967536,"[['NW', 'N.W.', 'N.'], ['', '', 'W.'], ['shore', 'shore', 'shore']]",1.666666667,NW W. shore,N. W. shore.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Duel_FISHc_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Duel_FISHc_004.jpg,
59967544,"[['pool', 'Pool', 'POOL'], ['below', 'below', 'BELOW'], ['bridge,', 'bridge,', 'BRIDGE,'], ['dame', 'dam', 'DAM'], ['at', 'at', 'AT'], ['N', 'N', 'N.'], ['end', 'end.', 'END']]",1.571428571,"pool below bridge, dame at N end","pool below bridge, dame at N end",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_162.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_163.jpg,
59967639,"[['50', '50'], ['yds', 'yds.'], ['off', 'off'], ['bulrushes', 'bulrushes'], ['on', 'on'], ['delta', 'delta'], ['of', 'of'], ['Little', 'Little'], ['Manistee', 'Manistee'], ['River', 'River'], ['parallel', 'parallel'], ['to', 'to'], ['delta,', 'delta,'], ['about', 'about'], ['10', '10'], ['yds', 'yds.'], ['off', 'off'], ['drop', 'drop'], ['off', 'off'], ['at', 'at'], ['Delta', 'delta.']]",1.857142857,"50 yds off bulrushes on delta of Little Manistee River parallel to delta, about 10 yds off drop off at Delta","50 yds off bulrushes on delta of Little Manistee River parallel to delta, about 10 yds off drop off at Delta",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_034.jpg,
59967640,"[['10', '10-30'], ['-', 'feet'], [""30'"", ''], ['off', 'off'], ['and', 'and'], ['parallel', 'parallel'], ['to', 'to'], ['delta', 'delta'], ['of', 'of'], ['Little', 'Little'], ['Manistee', 'Manistee'], ['River.', 'River']]",1.666666667,10 - 30' off and parallel to delta of Little Manistee River.,NA,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_040.jpg,
59967647,"[['30', '30-40', ''], ['-', 'feet', ''], [""50'"", '', ''], ['off', 'off', ''], ['&', 'and', ''], ['parallel', 'parallel', ''], ['to', 'to', ''], ['delta', 'delta', 'Delta'], ['of', 'of', 'of'], ['Little', 'Little', 'Little'], ['Manistee', 'Manistee', 'Mouth'], ['River', 'River', 'River']]",1.916666667,30 - 50' off & parallel to delta of Little Manistee River,NA,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_054.jpg,
59967653,"[['Off', 'OFF', 'Off'], ['mouth', 'MOUTH', 'mouth'], ['of', 'OF', 'of'], ['Big', 'BIG', 'Big'], ['Manistee', 'MANISTEE', 'Manistee'], ['R', 'RIVER', 'R.'], ['(North', 'RUNNING', '(North'], ['&', 'ALONG', '+'], ['South)', 'EDGE', 'South)'], ['running', 'OF', 'running'], ['along', 'DROP', 'along'], ['edge', 'OFF', 'edge'], ['of', '', 'of'], ['drop', '', 'drop-off'], ['off', '', '']]",1.733333333,Off mouth of Big Manistee R (North & South) running along edge of drop off,Off mouth of Big Manistee R (North & South) running along edge of drop off,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_068.jpg,
59967665,"[['1/4', '1/4'], ['of', 'of'], ['the', 'the'], ['way', 'way'], ['from', 'from'], ['Rodemaker', 'Rodemaker'], ['Chem.', 'Chem'], ['Co.', 'Co.'], ['to', 'to'], ['southern', 'southern'], ['most', 'most'], ['branch', 'branch'], ['of', 'of'], ['Big', 'Big'], [""Manistee's"", ""Manistee's""], ['mouth', 'mouth.']]",1.875,1/4 of the way from Rodemaker Chem. Co. to southern most branch of Big Manistee's mouth,1/4 of the way from Rodemaker Chem. Co. to southern most branch of Big Manistee's mouth,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_092.jpg,
59967737,"[['Off', 'Off'], ['mouth', 'mouth'], ['of', 'of'], ['small', 'small'], ['bay', 'bay'], ['at', 'at'], ['extreme', 'extreme'], ['northeast', 'northeast'], ['corner', 'corner'], ['of', 'of'], ['lake', 'lake.']]",1.909090909,Off mouth of small bay at extreme northeast corner of lake,Off mouth of small bay at extreme northeast corner of lake,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_068.jpg,
59967771,"[['West', 'West', 'west'], ['end', 'end', 'end'], ['of', 'of', 'of'], ['', '', 'the'], ['lake', 'lake-', 'lake'], ['-', '', ''], ['both', 'both', ''], ['shores.', 'shores.', ''], ['Two', 'Two', ''], ['nets.', 'nets', '']]",1.9,West end of the lake - both shores. Two nets.,West end of the lake - both shores. Two nets.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Boston_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Boston_FISHc_008.jpg,
59967885,"[['SW', 'SW', 'SW'], ['1/4', '', '1/4'], ['of', 'of', 'of'], ['NE', 'NE', 'NE'], ['1/4', '', '1/4'], ['of', 'of', 'of'], ['Sec.', 'Sec.', 'Sec.'], ['24.', '24', '24'], [""750'"", '', ''], ['below', '', ''], ['C', '', ''], ['&', '', ''], ['NW', '', ''], ['Railway', '', ''], ['bridge,', '', 'bridge,'], [""250'"", '', ""250'""], ['upstream', '', 'upstream'], ['towards', '', 'towards'], ['bridge.', '', 'bridge']]",1.894736842,"SW 1/4 of NE 1/4 of Sec. 24 750' below C & NW Railway bridge, 250' upstream towards bridge.",SW 1/4 of NE 1/4 of Sec. 24 ,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_009.jpg,
59967887,"[['', '', 'NE'], ['NW1/4', 'NW1/4', '3/4'], ['of', 'of', 'of'], ['', 'NW,', 'NW'], ['NW3/4,', '', '3/4,'], ['Sec.', 'Section', 'Sec.'], ['36', '36', '36'], ['bridge', '', '']]",1.75,"NE NW1/4 of NW, NW3/4, Sec. 36 bridge","NE NW1/4 of NW, NW3/4, Sec. 36 ",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_011.jpg,
59967889,"[['NE', 'SECTION', ''], ['1/4', '', 'NE1/4'], ['of', '', 'of'], ['NW', '', ''], ['1/4,', '', 'NW1/4,'], ['Sec.', '', 'Sec.'], ['12.', '12', '12'], ['From', '', 'From'], [""30'"", '', ""300'""], ['below', '', 'below'], ['parking', '', 'parking'], ['area', '', 'area'], ['at', '', 'at'], ['end', '', 'end'], ['of', '', 'of'], ['road', '', 'road'], ['up', '', 'up'], ['to', '', 'to'], ['parking', '', 'parking'], ['area.', '', 'area.']]",1.75,"NE 1/4 of NW 1/4, Sec. 12 From 30' below parking area at end of road up to parking area.","NE 1/4 of NW 1/4, Sec. 12 ",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_015.jpg,
59967919,"[['In', 'In'], ['cove', 'cove'], ['south', 'south'], ['of', 'of'], ['large', 'large'], ['point', 'point'], ['on', 'on'], ['east', 'east'], ['side', 'side'], ['of', 'of'], ['lake', 'lake'], [""50'"", ""50'""], ['south', 'south'], ['of', 'of'], ['point', 'point'], ['&', 'and'], ['parallel.', 'parallel.']]",1.941176471,In cove south of large point on east side of lake 50' south of point & parallel.,In cove south of large point on east side of lake 50' south of point & parallel.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Hasscib_FISHc_036.jpg,
59968097,"[['South', 'South', 'SOUTH'], ['end', 'end', 'END'], ['and', 'and', 'AND'], ['just', 'just', 'JUST'], ['east', 'east', 'EAST'], ['of', 'of', 'OF'], ['outlet.', 'outlet', 'OUTLET']]",1.857142857,South end and just east of outlet.,South end and just east of outlet,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_084.jpg,
59968233,[['blank']],1,blank,NA,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_ShagBig_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_ShagBig_FISHc_033.jpg,
59968292,"[['along', 'Along', 'along'], ['entire', 'entire', 'entre'], ['shore', 'shoreline', 'shoreline'], ['line', '', '']]",1.75,along entire shoreline line,along entire shoreline line,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_032.jpg,
59968385,"[['Off'], ['point'], ['at'], ['southeast'], ['end']]",1,Off point at southeast end,Off point at southeast end,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_104.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_105.jpg,"Fish collection summary, not fish collection card"
59968386,[['blank']],1,blank,NA,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_124.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_125.jpg,
59968416,"[['S.W.', 'SW', 'S.W'], ['off', 'off', 'OFF'], ['Island', 'Island', 'ISLAND'], ['Point', 'Point', 'POINT'], ['across', 'across', 'ACROSS'], ['Pond', 'Pond', 'POND'], ['Lily', 'Lily', 'LILY'], ['Bay', 'Bay', 'BAY'], ['opening', 'opening', 'OPENING'], ['toward', 'toward', 'TWORD'], ['Crescent', 'Crescent', 'CRESCENT'], ['Island', 'Island', 'ISLAND']]",1.916666667,S.W. off Island Point across Pond Lily Bay opening toward Crescent Island,S.W. off Island Point across Pond Lily Bay opening toward Crescent Island,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Witch_FISHc_086.jpg,
59968530,"[['Southeast', 'Southeast'], ['corner', 'corner'], ['of', 'of'], ['lake,', 'lake,'], ['about', 'about'], ['25', '25'], ['yds', 'yards'], ['out', 'out'], ['from', 'from'], ['shore', 'shore']]",1.9,"Southeast corner of lake, about 25 yds out from shore","Southeast corner of lake, about 25 yds out from shore",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_049.jpg,
59968534,"[['About', 'About', 'ABOUT'], ['25', '25', '25'], ['yds', 'yards', 'YARDS'], ['out', 'out', 'OUT'], ['from', 'from', 'FROM'], ['North', 'north', 'NORTH'], ['shore,', 'shore,', 'SHORE,'], ['along', 'along', 'ALONG'], ['length', 'length', 'LENGTH'], ['of', 'of', 'OF'], ['shore.', 'shore', 'SHORE']]",1.818181818,"About 25 yds out from North shore, along length of shore.","About 25 yds out from North shore, along length of shore.",point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_055.jpg,
59968569,"[['In', 'IN', 'In'], ['channel', 'CHANNEL', 'Channel'], ['immediately', 'IMMEDIATELY', 'immediately'], ['south', 'SOUT', 'south'], ['of', 'OF', 'of'], ['Whaley', 'WHALEY', 'Whaley'], ['Creek', 'CREEK', 'Creek'], ['inlet.', 'INLET', 'inlet']]",1.75,In channel immediately south of Whaley Creek inlet.,In channel immediately south of Whaley Creek inlet.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_081.jpg,
59968596,"[['Station', 'Station', 'station'], ['1', '1', '1'], ['-', '---', ''], ['Lower', 'Lower', 'lower'], ['South', 'South', 'south'], ['Bay', 'Bay.', 'bay']]",1.833333333,Station 1 - Lower South Bay,Station 1 - Lower South Bay,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansBig_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansBig_FISHc_020.jpg,
59968693,"[['Station', 'station', 'Station'], ['', 'No.6', 'No.'], ['#6', '', '6'], ['(see', '', '(see'], ['map)', '', 'map)']]",1.6,Station No.6 #6 (see map),Station No.6 #6 (see map),point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_040.jpg,
59968694,"[['Station', 'Station', ''], ['No.', 'No.', ''], ['4', '4', ''], ['(see', '', 'lake'], ['map)', '', '']]",1.6,Station No. 4 (see map),Station No. 4 (see map),point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Horsehead_FISHc_036.jpg,
59968796,"[['1/2', '1/2'], ['mile', 'mile'], ['up', 'up'], ['from', 'from'], [""Roger's"", ""Roger's""], ['Dam', 'Dam'], ['N.', 'N'], ['side', 'side'], ['of', 'of'], ['pond', 'pond'], ['in', 'in'], ['stump', 'stump'], ['field', 'field'], ['out', 'out'], ['from', 'from'], ['P.F.S.', 'P.F.S.']]",1.9375,1/2 mile up from Roger's Dam N. side of pond in stump field out from P.F.S.,1/2 mile up from Roger's Dam N. side of pond in stump field out from P.F.S.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_064.jpg,
59968831,"[['', 'From', 'From'], ['', 'White', 'White'], ['lake', 'Pine', 'Pine'], ['', 'on', 'on'], ['', 'shore', 'shore'], ['', ""300'"", '300'], ['', '', 'feet'], ['', 'south', 'south'], ['', 'of', 'of'], ['', 'swimming', 'swimming'], ['', 'beach.', 'beach']]",1.727272727,From White Pine on shore 300' feet south of swimming beach.,From White Pine on shore 300' feet south of swimming beach.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_SchoolSection_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_SchoolSection_FISHc_020.jpg,
59968841,"[['North', 'Northwest', 'NORTH'], ['west', '', 'WEST'], ['end', 'end', 'END'], ['of', 'of', 'OF'], ['lake', 'lake', 'LAKE'], ['off', 'off', 'OFF'], ['blue', 'blue', 'BLUE'], ['farm', 'farm', 'FARM'], ['house', 'house.', 'HOUSE']]",1.666666667,North west end of lake off blue farm house,North west end of lake off blue farm house,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Townline15N_9W_S1_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Townline15N_9W_S1_FISHc_014.jpg,
59968918,"[['outlet', 'Outlet', 'Outlet'], ['of', 'of', 'of'], ['north', 'North', 'north'], ['arm', 'arm', 'arm'], ['(bakers', ""(Baker's"", ""(Baker's""], ['lake)', 'Lake)', 'Lake).'], ['', '', 'Station'], ['', '', 'No.'], ['', '', '3.']]",1.777777778,Outlet of north arm (Baker's lake) Station No. 3.,Outlet of north arm (Baker's lake) Station No. 3.,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Bass_FISHc_024.jpg,
59968933,"[['Off', 'Off'], ['shore', 'shore'], ['west', 'west'], ['of', 'of'], ['railroad', 'railroad'], ['bridge', 'bridge'], ['and', 'and'], ['off', 'off'], ['of', 'of'], ['south', 'south'], ['shore', 'shore'], ['of', 'of'], ['south', 'south'], ['basin', 'basin.']]",1.928571429,Off shore west of railroad bridge and off of south shore of south basin,Off shore west of railroad bridge and off of south shore of south basin,point_of_examination,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_049.jpg,
