"subject_id","URL.4","URL.8","task","Full.Task","data.value"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59152221,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59152225,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59152226,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T25","5th row age group [Dropdown]","[{'VI / 6': 2, 'V / 5': 1}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T37","7th row age group [Dropdown]","[{'VIII / 8': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T43","8th row age group [Dropdown]","[{'IX / 9 ': 3}]"
59152228,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_270.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_271.jpg","T49","9th row age group [Dropdown]","[{'X / 10': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59152231,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg","T7","Second row age group [Dropdown]","[{'VII / 7': 3}]"
59687811,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/StJosesph_Fishers_GROW_018.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 2, 'VII / 7': 1}]"
59687815,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_054.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_053.jpeg","T1","First row age group [Dropdown]","[{'V / 5': 3}]"
59687816,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_052.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_051.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687824,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Round_GROW_007.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59687838,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_068.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_067.jpeg","T37","7th row age group [Dropdown]","[{'VIII / 8': 3}]"
59687841,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_059.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687841,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_059.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687841,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_059.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 2, 'VI / 6': 1}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T37","7th row age group [Dropdown]","[{'VII / 7': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T43","8th row age group [Dropdown]","[{'VIII / 8': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T49","9th row age group [Dropdown]","[{'IX / 9 ': 3}]"
59687843,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_040.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_039.jpeg","T55","10th row age group [Dropdown]","[{'X / 10': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T25","5th row age group [Dropdown]","[{'IV / 4': 3}]"
59687847,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_029.jpeg","T31","6th row age group [Dropdown]","[{'VIII / 8': 3}]"
59687848,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_021.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59687848,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_021.jpeg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
59687848,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_021.jpeg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59687848,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_021.jpeg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59687848,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_021.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59687851,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_005.jpeg","T1","First row age group [Dropdown]","[{'X / 10': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T31","6th row age group [Dropdown]","[{'VII / 7': 3}]"
59687852,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_100.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_099.jpeg","T37","7th row age group [Dropdown]","[{'XIV / 14': 3}]"
59687853,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_098.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_097.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687853,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_098.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_097.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
59687854,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 2}]"
59687854,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T19","Fourth row age group [Dropdown]","[{'VI / 6': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T25","5th row age group [Dropdown]","[{'VII / 7': 2}]"
59687855,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_038.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_037.jpeg","T31","6th row age group [Dropdown]","[{'VIII / 8': 2}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T25","5th row age group [Dropdown]","[{'V / 5': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T31","6th row age group [Dropdown]","[{'VI / 6': 3}]"
59687856,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_025.jpeg","T37","7th row age group [Dropdown]","[{'VII / 7': 3}]"
59687862,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_015.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687867,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_003.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
59687867,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LowerChub_GROW_003.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
59687869,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_059.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
59687871,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_049.jpeg","T1","First row age group [Dropdown]","[{'VII / 7': 3}]"
59687875,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_LittleBear_GROW_021.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
59687881,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Heart_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Heart_GROW_029.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
59687883,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Heart_GROW_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Heart_GROW_015.jpeg","T1","First row age group [Dropdown]","[{'VIII / 8': 3}]"
59687888,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
59687888,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 1, 'I / 1': 2}]"
59687888,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg","T13","Third row age group [Dropdown]","[{'II / 2': 3}]"
59687888,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg","T19","Fourth row age group [Dropdown]","[{'III / 3': 3}]"
59687888,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Guthrie_GROW_001.jpeg","T25","5th row age group [Dropdown]","[{'IV / 4': 3}]"
59687890,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Douglas_GROW_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Douglas_GROW_023.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
